[-0.6  0.  -0.7  0. ],[ 0.   0.   0.  -0.7],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-0.7        -0.6        -0.95360843  0.        ],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-5.52899521 -5.7803149  -4.81491218 -8.95661072],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-0.92153689 -0.654      -0.76569083 -0.7       ],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[ 0.   0.   0.  -0.7],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[ 0.      0.      0.     -0.8026],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-2.0486756  -1.43913011 -2.11725174 -1.04496224],[-2.48218472 -0.11364888 -2.21888037 -5.70359487],[-2.23746916 -1.89665397 -2.43594727 -2.74833575]
[-2.20609491 -3.21195005 -3.16785647 -2.64250769],[ 0.          0.          0.         -1.18720336],[-3.62201017  0.47457999 -3.08033075 -6.86235448],[-5.4854517  -2.68634812 -7.71888822 -8.88717899]
[-0.4        -0.83126871 -0.82192723 -1.23179751],[-0.66075715  0.          0.          0.        ],[-3.60608698 -2.95784964 -4.00080299 -6.19278392],[-0.4        -0.43612272 -1.5961705  -1.14      ]
[-1.13       -0.6        -0.72458273 -0.6       ],[0. 0. 0. 0.],[ 0.         -1.43374451 -0.62251943 -0.67102485],[ 0.          0.          0.         -0.85378761]
[0. 0. 0. 0.],[-4.03459766 -6.28075234 -7.23530782 -9.90648867],[-4.36883945 -3.53160193 -5.41310055 -7.86185528],[-0.813      -0.78350546 -1.82807484 -0.70874943]
[-2.46063942 -2.6278705  -2.9448082  -1.97694812],[-0.76353813  0.         -1.25408977 -1.08931389],[0. 0. 0. 0.],[ 0.         -0.60335487 -0.76018965  0.        ]
[0. 0. 0. 0.],[ 0.         -0.93231745  0.          0.        ],[ 0.   0.   0.  -0.7],[ 0.   0.   0.  -0.7]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-0.88830754 -1.59790713 -1.43609855 -1.56788773],[-5.33615361 -4.63948536 -4.83626183 -6.67769637],[-1.084      -1.82521651 -1.70070522 -1.6156161 ],[ 0.          0.         -1.4475289  -1.26429408]
[-0.9108535   0.         -1.59083353 -2.69053666],[ 0.         -0.94109725  0.         -1.05727888],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-1.33        0.         -1.44750698 -1.59088445],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[ 0.          0.         -0.85679795 -1.51262258],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[ 0.          0.         -1.55772532 -1.54807453],[-1.89395859 -1.92801604 -1.99604106 -3.81600043],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-0.71386414 -0.49060775 -0.979158   -1.00944975],[-5.18061504 -6.24025944 -2.30524032 -6.75679601],[0. 0. 0. 0.]
[-0.813      -0.85886426 -0.81919852 -0.69179751],[0. 0. 0. 0.],[-7.14096582 -4.82500903 -0.95215036 -7.17077589],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-1.5874     -2.00268899 -1.27170848 -1.88076208],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-0.6        -0.5         0.         -1.00500543],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-4.60946357 -4.6448339  -4.71845112 -4.80676531],[-1.71364    -1.97181497 -2.08461473 -1.73927533],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[ 0.   0.   0.  -0.6],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[ 0.         0.        -0.6494145  0.       ],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-2.39227786 -2.11577622 -2.63806439 -2.57443612],[-0.95       -0.83908901 -0.63534747 -0.636     ],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-2.9688288  -2.73007354 -3.00030353 -2.63420769],[0. 0. 0. 0.],[0. 0. 0. 0.]
[ 0.         -1.38904533 -0.7        -1.15437051],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-0.84718024 -0.66718024 -1.02704677 -0.653905  ],[-4.22576662 -3.17508568  0.75095194 -1.67199478]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-0.4747118  -0.54845948 -2.25676664 -1.48504283],[-7.016563   -5.41644374 -3.07778247 -3.08777709]
[0. 0. 0. 0.],[0. 0. 0. 0.],[ 0.          0.          0.         -0.99949284],[-5.9022738  -6.84733712 -1.65136359 -6.52101405]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-5.1816223  -4.95758558 -3.50854463 -5.19994875]
[0. 0. 0. 0.],[-2.71276028 -5.16043491 -5.46406103 -2.79349919],[ 0.         -0.89565849 -0.66788703 -0.98703141],[-4.1966022  -3.73000404 -0.59920951 -5.10462503]
[0. 0. 0. 0.],[-1.38331491 -1.54545862 -2.53242197 -2.1049365 ],[ 0.         -0.46802086 -0.62131591 -0.77758837],[-6.54090622 -5.69664307 -1.85160068 -5.00889512]
[0. 0. 0. 0.],[-0.3        -1.36849243 -0.636      -0.6438975 ],[0. 0. 0. 0.],[-7.40739363 -6.65294749 -2.84629638 -6.70092998]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-6.01531843 -7.77632655 -4.1890568  -7.06828894]
[0. 0. 0. 0.],[-2.64977572 -2.59879817 -2.58949725 -2.83035239],[ 0.          0.          0.         -0.99244489],[-3.5275043  -3.62279031 -3.10459311 -3.32578201]
[0. 0. 0. 0.],[ 0.         -0.89471727 -0.74092906  0.        ],[0. 0. 0. 0.],[-6.35655686 -6.07084059 -4.68639277 -9.03669343]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-2.52172696 -2.97261201 -3.53883163 -3.67472688]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-2.168      -3.45940565 -1.66249107 -2.32088945]
[0. 0. 0. 0.],[-0.85801536 -1.11781887 -0.91545032 -0.88242997],[0. 0. 0. 0.],[ 0.         -0.65539648 -0.49387877 -1.60823011]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-4.66477961 -4.72416336 -4.3604988  -6.00544456]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-1.788      -1.717      -2.18702732 -1.8625293 ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-2.4073     -2.006      -1.80645031 -2.28489138]
[0. 0. 0. 0.],[ 0.         -0.92489516 -0.84366458 -0.61588226],[-1.5202394  -4.21094266 -5.66671633 -6.17945991],[-2.34936909 -1.9082708  -2.31265707 -2.15308698]
[0. 0. 0. 0.],[ 0.          0.         -0.64800487  0.        ],[-3.62436914 -5.58319842 -5.84413584 -7.39086496],[-5.844811   -6.00627174 -5.31050026 -7.00429133]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-4.54538362 -4.40633439 -4.68985996 -5.79311682],[-2.71275592 -2.2444     -3.18978278 -1.89836985]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-1.82357087 -1.99717765 -1.83215684 -1.47485792],[-3.33098195 -3.53364774 -3.93550981 -3.89445455]
[0. 0. 0. 0.],[-4.79849531 -5.06560885 -5.28411247 -8.40961028],[-4.17417739 -4.51014633 -6.93817338 -6.83332985],[-1.31458564 -0.6565897  -0.9027525  -1.60689697]
[0. 0. 0. 0.],[-0.6         0.          0.         -0.69916137],[ 0.         -0.6        -0.75174738  0.        ],[-4.24097829 -3.54288973 -3.42501872 -3.70092684]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-1.626      -0.85193226 -0.45225303 -1.14      ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-1.71       -2.168      -1.2255     -0.70615855]
[0. 0. 0. 0.],[-6.84708182 -4.37942367 -6.53829662 -8.96923251],[-1.52645019 -1.77400645 -1.48813319 -2.23906532],[-1.70506815 -1.68313621 -2.39995169 -2.74949028]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-1.626      -1.60358944 -2.60650117 -2.36336237]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-2.097      -1.71       -2.24015068 -1.942     ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-3.27085264 -3.0948335  -4.38491329 -5.62455879],[0. 0. 0. 0.],[-2.4073     -2.61189914 -2.21647121 -2.62900481]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 0.     -1.52   -1.2255 -0.6   ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-6.98621638 -3.57023729 -5.31885139 -6.99498212],[-1.05044655 -0.94085584 -0.7171243  -1.577924  ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-8.72884102 -3.49595599 -4.732191   -8.13139325],[-4.36674633 -4.3124737  -6.31094556 -6.19468197]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-1.52593862 -1.77352707 -1.58010226 -1.91628194],[-1.7195     -1.78195422 -2.44158378 -2.05134105]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-0.7026      0.         -1.42230016 -0.99976759],[-2.45706    -2.60247874 -2.66295513 -2.72944262]
[0. 0. 0. 0.],[-5.03360044 -5.52749961 -5.14444531 -5.51323896],[-1.86776185 -0.79169883 -1.09659777 -1.85657468],[-3.53760459 -3.24600123 -3.16403331 -3.33397433]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-4.97706165 -2.94895722 -3.21170792 -2.96770061]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-0.9  -1.71 -1.33 -1.33]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-1.45945623 -1.52818678 -2.96060342 -3.45066351],[ 0.         -0.90250853 -0.5        -0.71222319],[-3.34283153 -3.40331572 -3.56466812 -3.19517832]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-3.0951 -0.9    -0.7    -1.33  ]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[-0.8   -1.9   -1.52  -2.168]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-2.2514765  -1.48611996 -1.80078721 -1.5404931 ],[0. 0. 0. 0.],[-1.14       -1.33       -1.37910628 -2.28941642]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[ 0.          0.          0.         -0.98696523],[-8.57612281 -8.33073931 -5.17070448 -5.26415373],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-6.8381464  -7.94097059 -4.99250279 -7.57892953],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-6.37877068 -6.46376867 -6.24478559 -6.54926121],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-5.1369539  -5.61060692 -5.16389404 -5.45284683],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-2.65876936 -2.08102523 -3.68914173 -2.83605732],[-7.11486039 -7.18056594 -7.84708131 -7.89594546],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-4.01916336 -3.992102   -4.20027507 -4.12272588],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-4.2933248  -4.61981659 -4.36876977 -4.32829051],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-1.99009286 -1.64488051 -0.8883125  -1.97612699],[-6.69248561 -6.27940187 -6.99461376 -6.85029721],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-4.61926232 -3.27608    -3.02497    -3.9286717 ],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[-5.12579511 -4.11635407 -3.56062416 -4.71084442],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-11.97993646 -12.03896501  -8.57898789 -10.20754407],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-10.19352176  -9.87167454  -9.84910248  -9.79486438],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-11.22695481 -11.3295706  -11.24067753 -11.29188629],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-20.73152054 -18.55055173 -15.67016963 -15.66618277],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
