[-27.2836296  -28.65327459 -28.63386392 -28.62716167],[0. 0. 0. 0.],[-29.97884545 -30.4278927  -30.24665618 -30.27443617],[-29.68756835 -29.84291032 -29.98869923 -29.53763873]
[-28.88930059 -28.87309963 -28.86963125 -28.28630073],[-26.67589169 -26.48140228 -25.38727431 -26.49151322],[-28.15132683 -28.12426818 -28.15098232 -28.09877107],[-29.42909851 -29.36606894 -29.50923682 -29.46543438]
[-28.80330838 -28.28133117 -28.94361561 -28.74109287],[-26.71849769 -28.84148977 -28.90601128 -28.78994574],[-30.53232738 -29.411455   -30.48189321 -30.47812434],[-30.82415928 -31.20590512 -31.05410183 -30.74028296]
[-28.7345065  -28.62020959 -28.77575714 -27.95100053],[-29.85113055 -29.77042834 -29.84545059 -28.22241016],[-32.71850475 -32.68715177 -32.57560802 -32.23981777],[-29.48568115 -29.44189855 -29.47132221 -28.93731817]
[-28.92255052 -29.80853698 -29.74344844 -29.69547031],[0. 0. 0. 0.],[-32.0865983  -32.08073427 -31.99225401 -31.71650115],[-12.04936036 -12.26694676 -11.45009148 -10.9320634 ]
[-29.11705908 -29.2342204  -29.12665811 -27.61415787],[-27.72628712 -27.53843171 -26.35053926 -27.76638397],[0. 0. 0. 0.],[-18.67579028 -18.27764533 -18.57968017 -17.69840352]
[-28.69134557 -28.65241542 -28.69186155 -27.72037913],[-29.80798153 -29.79467439 -29.00656256 -29.91938651],[0. 0. 0. 0.],[-25.22738032 -25.41006698 -25.39307822 -25.48213279]
[-29.484117   -29.2862392  -29.19613222 -29.3994353 ],[-31.42754109 -30.40471991 -31.39126251 -31.40574802],[0. 0. 0. 0.],[-2.87732034  0.         -3.25497421 -2.64184849]
[-30.8934803  -30.9630093  -28.76710987 -31.01571707],[0. 0. 0. 0.],[0. 0. 0. 0.],[-3.26281004 -3.39082488 -3.40889823 -5.6064426 ]
[-26.79374653 -25.59063568 -26.63946809 -26.60266516],[-27.04248896 -27.11341686 -26.53989046 -27.08332633],[-24.27042203 -25.12383998 -25.11663193 -25.22862   ],[-26.16687949 -26.13828518 -26.13158264 -26.22615282]
[-27.72415723 -27.18388536 -27.83604658 -27.82947065],[-28.52465638 -29.68664625 -29.84891622 -29.79919875],[-27.05853751 -27.16720095 -27.02781787 -26.31380547],[-29.63513772 -29.64966449 -29.67387503 -29.39973317]
[-28.15280661 -27.37792104 -28.11229434 -28.45605306],[-30.2252142  -30.97373619 -30.91439728 -30.94461218],[-27.12242522 -28.06959698 -28.34396685 -27.99565378],[-31.37317255 -31.49736502 -31.40714455 -31.43663275]
[-29.59329133 -29.76533524 -29.56408244 -28.0948602 ],[0. 0. 0. 0.],[-28.37894332 -28.35447024 -27.53377406 -28.40970349],[-29.20336564 -29.48109166 -29.65275784 -29.46231543]
[-28.83566787 -29.17863115 -28.23286823 -28.83570333],[-27.27726664 -27.31620828 -27.25040959 -26.06339819],[-26.69103938 -27.35335895 -27.3523628  -27.37520833],[-29.16889339 -29.42226528 -29.4491267  -29.43831338]
[-28.37516749 -28.28786218 -27.92016995 -28.56680305],[-29.61044229 -29.70233843 -27.17838863 -29.81967096],[-28.7902822  -29.08145423 -29.1449962  -29.07855534],[-30.95251528 -30.78454928 -30.38906795 -30.86525063]
[-29.25526254 -29.31959174 -29.3126056  -27.71650378],[-31.30576353 -29.6731588  -30.91925806 -31.22628247],[-30.28742854 -30.32806487 -30.39388638 -29.42292251],[-30.80987842 -30.40882518 -30.60435594 -30.58720215]
[-30.47807175 -29.31387566 -30.44680149 -30.56853151],[0. 0. 0. 0.],[-29.40328097 -29.24667966 -29.16731337 -29.16778771],[-13.52038382 -13.1700296  -14.36739998 -12.86665393]
[-30.71519976 -30.65354946 -30.62008845 -30.43276696],[-28.06207872 -28.10573367 -26.94690645 -28.02479182],[-28.50989029 -28.45819979 -28.56020879 -28.50622464],[-26.85856354 -27.32629322 -27.04305681 -27.04805209]
[-30.74533682 -30.35168856 -29.90137992 -30.85801985],[-30.17370612 -30.24496532 -30.18495402 -29.48023276],[-30.48810555 -29.85431223 -30.50665735 -30.42418314],[-32.16081315 -32.14375159 -32.45272297 -32.17521457]
[-31.11239271 -31.08876678 -28.47576035 -31.20284448],[-31.27798484 -31.22756697 -31.26459941 -30.03338302],[-26.81454785 -31.1187654  -31.05457009 -31.01887747],[-19.56912484 -18.15651761 -19.85610658 -18.46530136]
[-32.02468643 -30.98388732 -32.1745328  -32.0339707 ],[0. 0. 0. 0.],[-2.97918906 -5.88147758 -1.65378555 -3.28923254],[-11.08981654 -15.94493368 -11.4470425  -12.40114351]
[-30.56872288 -31.00059012 -31.03302442 -30.97800196],[-28.41147199 -28.93931845 -28.99312994 -28.92802607],[0. 0. 0. 0.],[-8.54735806 -7.99772108 -6.019773   -8.36705421]
[-30.9469853  -30.95931752 -28.95532592 -31.0748298 ],[-30.46988702 -30.82085502 -30.70834372 -30.87382861],[0. 0. 0. 0.],[-13.20952164 -13.23703409 -13.69315598 -12.25578568]
[-31.15048131 -31.74200943 -31.65545572 -31.86374035],[-30.9220254  -30.80607094 -31.06132667 -30.81677062],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-31.65475941 -32.40182076 -32.30216834 -32.21810114],[0. 0. 0. 0.],[0. 0. 0. 0.],[-3.55079373 -3.09690073 -3.40064127 -3.24856048]
[-19.39354459 -19.41727996 -20.30051663 -19.97117491],[-26.11429686 -26.456965   -26.81508835 -26.54251215],[-26.79665881 -25.62451691 -26.88815138 -26.91722272],[0. 0. 0. 0.]
[-28.02006349 -28.0497593  -28.01508277 -27.79820249],[-29.7303481  -29.54259335 -29.67272702 -29.86970728],[-26.88268739 -28.46570081 -28.72009375 -28.38400488],[0. 0. 0. 0.]
[-27.6386318  -28.49077679 -28.37286625 -28.41657803],[-28.56887698 -28.57042541 -28.87191016 -28.70549372],[-29.87087388 -28.59255511 -29.6203653  -29.53469093],[0. 0. 0. 0.]
[-29.80668203 -29.8232225  -29.18180872 -29.88942029],[0. 0. 0. 0.],[-29.965726   -29.91636818 -30.00552129 -29.37770249],[0. 0. 0. 0.]
[-28.47430401 -28.38598127 -28.24864067 -28.39671388],[-27.70882716 -27.61928555 -27.62593582 -26.56366025],[-29.16553717 -29.04023328 -28.86436867 -28.96651446],[0. 0. 0. 0.]
[-28.57916198 -28.03142303 -28.48988093 -28.58037919],[-28.32321048 -30.02161827 -29.78546617 -29.93762485],[-30.38762    -30.35805417 -30.50366362 -29.50617755],[0. 0. 0. 0.]
[-29.48717303 -29.50961627 -27.79560601 -29.46806561],[-30.76442569 -31.52250614 -31.69863165 -31.73748489],[-30.83886477 -30.75846111 -30.87773228 -30.22132883],[0. 0. 0. 0.]
[-31.14256497 -29.81991277 -30.70665519 -31.04705346],[0. 0. 0. 0.],[-24.27746213 -24.35156283 -24.69951154 -24.0999983 ],[0. 0. 0. 0.]
[-29.58233615 -30.05728081 -29.83715703 -29.84904464],[-27.89924574 -28.46751173 -28.51053765 -28.53617767],[-29.56054399 -30.53829384 -30.35937195 -30.30667488],[0. 0. 0. 0.]
[-30.89364517 -30.22590324 -30.7926131  -30.96387647],[-30.16295066 -30.54479349 -30.46387358 -30.47278106],[-31.12342817 -31.08548398 -31.0958921  -31.10756202],[0. 0. 0. 0.]
[-31.14302247 -31.23840805 -31.25302052 -31.20800168],[-31.64181168 -31.57345618 -31.65612949 -31.51568978],[-28.57274751 -28.77971451 -28.60216271 -26.74040743],[0. 0. 0. 0.]
[-32.36468344 -31.65603881 -32.5081819  -32.36337064],[0. 0. 0. 0.],[-8.23143765 -7.13450829 -6.00345566 -9.19677471],[0. 0. 0. 0.]
[-20.8520224  -19.74156054 -21.35575711 -20.17600105],[-28.49784833 -30.30432442 -30.20138614 -30.21659315],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-31.40334922 -30.8587418  -31.58089609 -31.39112484],[-31.55274747 -31.66692791 -31.61867192 -31.68733329],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-31.95992756 -32.2755756  -32.30299275 -32.45674157],[-30.40592043 -30.15935862 -30.50733401 -30.42476659],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-33.01852623 -33.03478645 -32.93282077 -33.14948462],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-25.29654634 -25.04079792 -25.42797649 -25.46180988],[-25.37866036 -25.28109714 -25.35582633 -25.41660722],[-25.01864948 -24.98462024 -23.95487693 -25.05085776],[-24.13718126 -24.32898063 -24.31002621 -21.70444806]
[-26.74714772 -25.48808574 -26.71930876 -26.70490584],[-27.18759278 -27.97638708 -28.03898258 -27.85665331],[-25.61524861 -27.12126462 -26.92320115 -26.97373792],[-25.60854658 -25.26620458 -24.26043573 -25.42254743]
[-27.33031121 -27.41453984 -27.30243092 -26.04267788],[-29.19458192 -29.1762525  -29.34641084 -29.35052044],[-29.03695586 -29.17907989 -29.07005574 -27.42564548],[-27.49520135 -27.3734707  -25.988875   -27.36886379]
[-28.75323416 -28.68670811 -28.32297374 -28.75213908],[0. 0. 0. 0.],[-29.17088324 -29.10035704 -28.49250952 -29.12058639],[-26.38052292 -27.87269899 -27.97213912 -27.74949818]
[-27.84636107 -27.73891514 -26.34183818 -27.83686711],[-26.65414965 -25.54909849 -26.6800539  -26.30403351],[-27.93199462 -27.30029705 -27.9700529  -27.90981048],[-26.80435707 -26.86923064 -26.90307406 -26.82005743]
[-26.67692347 -27.66000525 -27.8054323  -27.65753723],[-28.8514985  -28.07836957 -28.87692498 -28.90995051],[-29.51413898 -27.94973577 -29.47409525 -29.45497219],[-25.27247156 -27.10430646 -27.04311748 -27.04699144]
[-28.30005685 -26.95949526 -28.57361951 -28.29310103],[-30.5617836  -29.22170083 -30.61514493 -30.54397952],[-30.48717285 -30.41571165 -30.13842749 -30.55746805],[-28.75087474 -28.73879687 -27.24937119 -28.54039592]
[-29.66166992 -29.79456207 -29.72188905 -28.55590444],[0. 0. 0. 0.],[-26.27358342 -26.191064   -26.3682765  -26.79294533],[-28.69174582 -28.82188358 -27.61878666 -28.71450832]
[-29.36892719 -29.55502704 -29.66595739 -29.6575156 ],[-27.2000847  -27.20515856 -27.20404762 -26.52673461],[-29.58788627 -29.5148662  -28.98946888 -29.54187764],[-26.87749643 -27.80472649 -27.81688989 -27.82888696]
[-30.16751534 -30.42510168 -29.98002731 -28.60743839],[-29.14266399 -29.11388216 -28.1401837  -29.18664421],[-30.73296477 -30.6766297  -30.75267798 -30.94511927],[-28.25989044 -28.50603271 -26.45419134 -28.34129738]
[-30.31536697 -30.2851644  -29.39562383 -30.39344725],[-30.28826755 -30.44351687 -30.17423905 -30.18846872],[-31.71490798 -31.85008181 -31.68215258 -31.6855696 ],[-30.52038726 -30.56986327 -29.07895095 -30.65359174]
[-31.17701267 -31.27877006 -31.24244225 -31.02624442],[0. 0. 0. 0.],[-8.14531364 -5.7857872  -7.01262308 -6.57747654],[-30.93733492 -30.89053625 -29.67798741 -30.80241009]
[-29.80100037 -29.75824445 -29.84287584 -29.76750923],[-28.61549213 -28.62846171 -28.52672523 -28.48769661],[0. 0. 0. 0.],[-27.85728991 -27.86611001 -27.89822802 -27.81268359]
[-28.68951275 -30.31227824 -30.29024477 -30.27683856],[-30.33821111 -30.33869264 -30.46042206 -29.18634167],[0. 0. 0. 0.],[-28.54709393 -28.04828881 -28.46269681 -28.51537373]
[-30.57017829 -30.57641446 -29.956214   -30.5710068 ],[-31.09441927 -30.81641769 -30.8879577  -30.77012309],[0. 0. 0. 0.],[-28.92831145 -30.49420906 -30.44150982 -30.9544633 ]
[-30.5880172  -31.26931973 -31.57088054 -31.36885404],[0. 0. 0. 0.],[0. 0. 0. 0.],[-30.55605192 -31.3059923  -31.28482713 -31.36183262]
[-27.86243258 -27.94077646 -27.91511894 -26.75165426],[-25.74699693 -26.87007662 -27.24506489 -27.0312599 ],[-24.05189862 -25.67113507 -25.37225139 -25.38216971],[-26.49920817 -25.5467872  -26.55980536 -26.58789751]
[-29.09583811 -28.79374229 -28.87571054 -28.10753205],[-29.71403239 -29.84450147 -29.50053297 -29.1414114 ],[-26.92905828 -26.83934438 -26.99617679 -25.86020935],[-27.95632263 -25.72242263 -27.69948248 -27.74275357]
[-29.31480293 -29.32359919 -29.29613709 -28.74901095],[-30.0081625  -30.57074411 -30.61692172 -30.4969673 ],[-28.30302179 -26.04560531 -28.39452934 -28.51263666],[-29.98274917 -29.95203211 -28.7947448  -29.78564534]
[-29.75066427 -30.50414057 -30.45574926 -30.38235089],[0. 0. 0. 0.],[-28.54086284 -28.41707072 -28.15600286 -28.40546022],[-29.82344389 -30.12009027 -28.32943149 -30.05068992]
[-29.61515125 -29.48262079 -29.75953939 -28.32780704],[-27.33273147 -26.84412113 -26.854898   -25.67657004],[-27.74813825 -27.64493945 -27.57260012 -26.08727025],[-29.51565842 -27.96396504 -29.52873861 -29.33634015]
[-30.29405921 -30.14822274 -28.32532376 -30.11451755],[-29.34550026 -29.3298149  -28.08242086 -29.58750473],[-29.72203701 -29.76444997 -29.72612833 -29.40289695],[-29.83408372 -30.03022123 -29.47678016 -28.10000564]
[-30.45339974 -28.76498436 -30.4675152  -30.47277743],[-30.74094885 -30.69520865 -30.49044393 -30.92274434],[-30.5588653  -30.10930327 -30.69133179 -30.7750542 ],[-31.092408   -31.11328238 -28.84456129 -31.08870196]
[-32.62551332 -32.6466299  -32.74742931 -31.97856987],[0. 0. 0. 0.],[-30.79275951 -30.19101147 -30.89417715 -30.85567084],[-29.70948984 -30.5084476  -30.91003655 -30.50597902]
[-30.34784061 -30.83361527 -31.49326496 -29.18064178],[-26.50245743 -27.40298879 -27.38330332 -27.54087361],[-29.43121587 -26.91879491 -29.42213269 -29.15622313],[-30.5704492  -30.65849964 -29.69610352 -30.59929457]
[-31.87234844 -30.38392647 -31.52334012 -31.55397997],[-28.93871115 -30.05856089 -30.17077749 -30.27658216],[-30.74852845 -30.94217462 -29.84545342 -30.73650348],[-30.69057819 -30.65730514 -29.71978943 -30.79101622]
[-33.19711087 -33.12588832 -33.2742003  -32.80778709],[-29.70513224 -30.77963988 -31.00281097 -30.99147531],[-31.5248284  -31.35363187 -31.35811456 -31.53953235],[-30.54786728 -30.05118552 -30.51942974 -30.49922984]
[-32.35392071 -32.51743767 -32.30937223 -32.35333988],[0. 0. 0. 0.],[-17.29219799 -18.40548348 -17.26964983 -18.64010886],[-16.48829883 -15.79449604 -14.83563267 -15.74642047]
[-30.07570859 -30.33040506 -29.94093112 -30.4333169 ],[-28.68385193 -26.73643517 -28.6690925  -28.6665989 ],[0. 0. 0. 0.],[-29.39180688 -30.51003537 -30.47769711 -30.44630136]
[-32.99989171 -33.48145888 -33.55756346 -33.54033855],[-30.75340716 -30.87488633 -31.0873955  -30.86595282],[0. 0. 0. 0.],[-30.01604916 -30.40348465 -30.05188126 -30.21717404]
[-31.45372434 -31.34134851 -31.63201146 -31.52425183],[-31.36215641 -31.25187323 -31.30666023 -31.22840892],[0. 0. 0. 0.],[-5.38124726 -5.42084049 -7.65146014 -5.37246439]
[-33.11465894 -32.43586679 -33.00709858 -33.06417595],[0. 0. 0. 0.],[0. 0. 0. 0.],[ -8.84743348 -10.2827523  -10.73906359  -7.73479686]
[-29.22931571 -29.32742218 -29.23216745 -29.44795143],[-29.10137086 -26.78579127 -29.11634964 -29.17060695],[-25.3583012  -26.37964634 -26.14381524 -26.46028905],[-27.81925114 -28.11937666 -28.14993674 -28.14565976]
[-30.97607618 -30.74279593 -30.76130876 -29.47943478],[-29.64427066 -30.31182128 -30.14389964 -30.22807013],[-25.46612138 -27.42278416 -27.40959167 -27.50315387],[-28.93563785 -28.81852286 -28.85669872 -27.01587635]
[-30.64338206 -30.78068006 -30.76692042 -30.78031972],[-30.69601307 -31.33952172 -31.19624994 -31.05594331],[-29.23399082 -29.22202972 -29.23238343 -27.65826145],[-29.7227734  -31.03208972 -31.06336079 -31.29795338]
[-32.33464698 -31.61405936 -32.48266272 -32.43171269],[0. 0. 0. 0.],[-28.72934704 -29.38630949 -29.36379171 -29.41006023],[-30.5716932  -31.93012539 -31.88800851 -31.91460112]
[-31.28872698 -31.23674903 -30.33234803 -31.20125579],[-28.45337423 -27.42451295 -28.5126821  -28.46777552],[-27.59677941 -28.63924491 -28.78064101 -28.7085875 ],[-30.61432497 -30.3066239  -30.57318047 -30.55756107]
[-30.93143313 -30.8681685  -29.37576888 -30.8570735 ],[-30.94657622 -30.82299733 -31.01691013 -29.37410028],[-29.56131442 -30.33362869 -30.18949522 -30.24209522],[-30.5927763  -30.66915697 -28.83910623 -30.84045189]
[-31.81034202 -31.29912375 -31.51507086 -30.10854132],[-32.92966567 -32.94722177 -32.91336395 -33.07908888],[-31.28015482 -31.28096252 -30.88996709 -31.36755689],[-32.2310662  -32.33395784 -31.7278393  -32.37500916]
[-33.47634694 -33.03440528 -33.33103748 -33.19578361],[0. 0. 0. 0.],[0. 0. 0. 0.],[-20.61338555 -20.69693471 -21.75176329 -21.66917077]
[-30.9551628  -30.76464402 -31.20837485 -30.95685027],[-29.04465552 -29.03924023 -27.04193548 -29.26255182],[-29.83041875 -29.84196946 -29.18470336 -29.92360665],[-31.9916444  -30.9899957  -32.48148962 -32.68169537]
[-32.50262791 -33.82698897 -33.84766353 -33.85358138],[-30.43565918 -32.05723079 -32.17191141 -32.08106351],[-30.65926272 -30.72032743 -30.23071074 -30.48311214],[-31.33867578 -31.2965286  -31.58441403 -31.11302332]
[-32.99831772 -34.41847909 -33.94263382 -34.1345712 ],[-28.6899638  -28.88984267 -28.60729874 -28.67458078],[-23.22045542 -23.25378689 -22.97617129 -23.87707926],[-26.04917108 -25.72856187 -26.70966062 -26.24569751]
[-33.71427357 -33.73252375 -33.49635521 -33.50640054],[0. 0. 0. 0.],[0. 0. 0. 0.],[-11.22252833 -11.31577416  -8.82508115  -8.91605952]
[-12.97138585 -10.91073799 -12.99376792 -12.64457162],[-28.06967783 -29.61142839 -29.59766457 -29.60034972],[0. 0. 0. 0.],[-32.06892151 -32.05625142 -31.7316695  -32.09681968]
[-33.28141559 -33.68063571 -33.86307952 -33.92446914],[-31.79335154 -31.87515488 -31.9100846  -31.63447206],[0. 0. 0. 0.],[-3.22476126 -7.42041681 -0.70794209 -3.24642269]
[-33.71664834 -33.4886306  -33.7049797  -33.78019625],[-27.64710403 -27.82276911 -27.73914449 -27.62223835],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-32.95593012 -31.94727581 -32.90233928 -32.96266301],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-16.57580913 -16.38674013 -15.89839946 -15.09230548],[-28.89778653 -28.92246249 -28.93808659 -28.4850386 ],[-27.68949965 -27.5640658  -26.26093418 -27.59548616],[0. 0. 0. 0.]
[-30.65119721 -30.62471611 -29.73012166 -30.6865434 ],[-29.84121218 -30.06839333 -29.97467745 -29.87159449],[-28.50864223 -28.54279929 -28.57875224 -27.39352227],[0. 0. 0. 0.]
[-28.76683303 -29.06204759 -28.52362779 -28.52947476],[-13.84864922 -12.94142433 -11.80979293 -14.44408375],[-29.60972605 -30.30064298 -30.44286025 -30.35617167],[0. 0. 0. 0.]
[-11.80956644 -11.54427353 -11.54553563  -9.96464745],[0. 0. 0. 0.],[-31.0674955  -30.92503824 -30.91487851 -30.20510297],[0. 0. 0. 0.]
[-25.45430445 -25.72919596 -25.32283493 -25.22315367],[-28.77058183 -27.43153598 -28.63697222 -28.74403591],[-29.85653865 -29.61886433 -29.25307593 -29.97436667],[0. 0. 0. 0.]
[-33.03465485 -33.07605483 -33.03921625 -33.07462263],[-31.70181682 -31.54035124 -31.6735679  -31.6052319 ],[-29.82541128 -30.34138284 -30.30281158 -30.41994171],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-10.29241839 -10.50495474  -8.10643388  -8.90300827],[-30.42620578 -28.08741649 -30.48126733 -30.6898769 ],[0. 0. 0. 0.]
[ 0.          0.         -3.29220179 -3.49575655],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-7.91632871 -3.46930362 -6.20844198 -5.38737022],[-29.56749466 -28.96980954 -29.60282479 -29.55475754],[-31.44674011 -30.89199408 -31.34144209 -31.39457847],[0. 0. 0. 0.]
[-14.52587404 -15.16933382 -14.63484182 -13.52645656],[-28.84246482 -29.0924325  -28.83180755 -28.92170713],[-27.6098618  -27.85717896 -27.95922523 -27.68415442],[0. 0. 0. 0.]
[ 0.          0.         -1.84307169 -2.94293777],[-27.98780067 -27.22952248 -27.67722714 -27.21731217],[-10.12370416 -10.28320591 -10.45176244 -10.1567491 ],[0. 0. 0. 0.]
[-32.24875793 -32.37600446 -32.07351994 -32.12896767],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[ 0.         -3.36622507 -3.4240155  -3.3753268 ],[-30.48844377 -30.93700339 -30.87286699 -31.07190221],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-9.08437895 -8.74491815 -6.23203892 -6.14235202],[-30.67892207 -30.85585174 -30.70660619 -30.68061949],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-34.12054634 -34.05260696 -34.06849586 -33.94765755],[-26.0986595  -26.04207462 -25.6506672  -26.27215   ],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-32.68549952 -32.37904726 -32.54532401 -32.20307409],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-25.6740832  -26.03533149 -25.94616276 -26.23220589],[-26.62724338 -26.29006575 -26.69346069 -26.68685001],[-26.95872107 -27.28564944 -27.01835343 -25.08224421],[-25.32596325 -24.90133111 -25.06826403 -23.86629666]
[-28.13766651 -27.10728565 -27.95936427 -28.21767817],[-28.91715151 -28.98813278 -28.98269057 -28.92413953],[-28.89696363 -27.39988642 -28.57786647 -29.07549585],[-26.38463211 -26.28478578 -26.288721   -25.10061725]
[-28.81555173 -28.81316941 -28.84589461 -27.67585456],[-28.6041338  -28.49564132 -28.80445646 -28.56409371],[-30.5335023  -29.54042294 -30.45044578 -30.60547669],[-27.97984099 -26.14130503 -27.95588957 -27.94374229]
[-28.77781674 -30.32559608 -30.29530337 -30.2426944 ],[0. 0. 0. 0.],[-30.09848913 -30.15117904 -30.24374896 -29.85587861],[-28.65364971 -28.5467272  -28.74260851 -27.35456115]
[-28.47027864 -29.61534935 -29.58275709 -29.67161469],[-26.76839017 -28.08042856 -28.08774218 -28.09753133],[-29.66388103 -29.7963132  -29.64549679 -27.93413374],[-26.96115451 -26.97776345 -26.64974619 -27.08044442]
[-29.38607532 -28.02826389 -29.38409298 -29.19665141],[-30.53787325 -30.42817771 -30.46350983 -29.06496654],[-30.40114039 -30.43232621 -30.41883264 -30.31840206],[-27.38214682 -27.39500241 -27.40530814 -27.08732266]
