North,East,West,South
536.9961242675781,507.9155578613281,491.9315643310547,490.40284729003906
540.8691253662109,525.0276336669922,518.6173248291016,509.9208984375
551.2464141845703,523.4884796142578,524.6410675048828,501.38134765625
547.0812835693359,509.4791717529297,524.0541534423828,505.0638732910156
509.2177429199219,543.1613922119141,516.2924957275391,512.8299713134766
476.75030517578125,540.3380889892578,516.8492889404297,495.08021545410156
506.30616760253906,544.7401733398438,490.74652099609375,499.5720977783203
500.26470947265625,540.6324768066406,499.336669921875,503.611083984375
542.6104583740234,547.2949523925781,468.5221252441406,507.8378143310547
548.8278045654297,524.2315521240234,527.9651794433594,508.969482421875
547.6479034423828,523.4434204101562,513.2303009033203,504.40650939941406
548.4440307617188,521.2254791259766,468.5221252441406,515.88232421875
512.8495483398438,547.9455413818359,519.8836364746094,504.7890319824219
491.328369140625,545.1123046875,504.5617980957031,490.5705108642578
491.7545166015625,546.6458435058594,511.76463317871094,501.2915496826172
514.9055480957031,544.3391876220703,515.8771514892578,502.86305236816406
521.1154022216797,537.4672546386719,520.0160217285156,503.9436798095703
553.4805450439453,547.6709594726562,526.5085601806641,512.2245330810547
549.0848846435547,525.6903839111328,512.1868286132812,511.16357421875
548.6310119628906,525.4077301025391,512.5871429443359,481.2047882080078
494.02635192871094,528.2374725341797,508.8072967529297,486.83253479003906
468.47276306152344,525.3118896484375,510.295166015625,503.72068786621094
524.3289184570312,541.3648529052734,519.8299102783203,509.40367126464844
525.3260192871094,550.8143768310547,520.6203765869141,489.4897766113281
521.4128265380859,535.3030700683594,523.2964019775391,501.3428192138672
526.4791717529297,542.3058013916016,525.8294219970703,498.08619689941406
552.2251434326172,550.560546875,518.4315490722656,498.8440856933594
549.8939208984375,474.18443298339844,526.8315734863281,510.9571533203125
511.9752655029297,540.00439453125,489.1257019042969,514.0802154541016
472.0339050292969,543.4276428222656,515.7096557617188,499.212158203125
519.2541351318359,548.1598205566406,510.2502746582031,506.1250915527344
504.7944641113281,548.4734649658203,509.68084716796875,497.0427703857422
525.2693634033203,550.3056030273438,514.2589111328125,508.7513732910156
515.8252105712891,548.0415802001953,522.4239044189453,507.0218811035156
521.7641906738281,550.8206329345703,489.1116485595703,489.68519592285156
551.5082397460938,550.9984588623047,496.2294158935547,511.6417236328125
490.4205322265625,494.2839660644531,543.1414642333984,513.1688232421875
498.5419006347656,494.2845916748047,529.4601135253906,504.840087890625
509.8753204345703,506.9812316894531,547.8464508056641,512.6724090576172
515.1606140136719,505.8905944824219,535.6042633056641,514.6941223144531
543.1724090576172,474.62245178222656,535.88525390625,507.3262634277344
552.0134124755859,461.481201171875,524.3502197265625,518.1993408203125
551.0511016845703,513.5142974853516,525.5014190673828,518.6826629638672
548.7733154296875,507.261962890625,521.8376007080078,515.8095703125
469.145263671875,484.19642639160156,533.9381408691406,516.5302734375
486.6616668701172,481.23191833496094,526.8191528320312,496.0705871582031
502.6398468017578,474.3380584716797,543.0555267333984,491.88519287109375
516.6135101318359,491.3472442626953,540.5347747802734,497.9371795654297
549.1735534667969,474.5379180908203,550.4544067382812,506.30030822753906
550.9119720458984,493.42088317871094,523.0003662109375,503.5589294433594
551.9160766601562,468.4833679199219,523.989990234375,513.2990570068359
549.2985687255859,482.8312530517578,524.8186340332031,508.71800231933594
510.08270263671875,503.3473205566406,539.3391265869141,505.01866149902344
472.0339050292969,507.40899658203125,533.2918853759766,485.34527587890625
515.9927215576172,470.25184631347656,527.2352294921875,503.5424041748047
480.2976989746094,470.25184631347656,542.1103210449219,504.9320831298828
551.8122406005859,487.22576904296875,550.302734375,506.91064453125
552.6218414306641,489.97303771972656,526.6070098876953,489.4897766113281
549.1551666259766,498.3727111816406,525.0099639892578,512.7369689941406
545.0101165771484,494.26145935058594,526.2414398193359,503.5589294433594
503.8465270996094,486.0603942871094,542.2400207519531,495.7022247314453
493.4373474121094,500.78550720214844,540.0961151123047,503.5589294433594
497.9344482421875,505.8926544189453,539.4296417236328,488.4936218261719
513.8125,518.99267578125,540.8449096679688,510.05291748046875
540.2881774902344,512.1353149414062,546.4919891357422,499.6432342529297
548.6813049316406,521.6034393310547,523.0860595703125,512.7078094482422
548.0492248535156,499.98207092285156,503.2599182128906,503.5216522216797
551.4730377197266,495.14337158203125,521.2641448974609,506.79405212402344
494.8824920654297,552.4160461425781,548.1495056152344,510.9437713623047
493.7113342285156,536.7389831542969,542.1742706298828,499.8457946777344
508.9087371826172,532.8001861572266,540.7926025390625,510.94651794433594
509.8710479736328,541.9230194091797,535.4431762695312,507.93190002441406
553.2753143310547,526.914794921875,548.4762115478516,486.4872283935547
552.1048126220703,522.8856811523438,524.9987335205078,512.1756286621094
550.5191192626953,481.4469451904297,524.1229858398438,505.6161193847656
551.6782684326172,481.4469451904297,527.4791870117188,510.2686309814453
510.4027404785156,506.4469451904297,520.5641021728516,484.80096435546875
479.76214599609375,538.5076446533203,521.1073303222656,505.0218048095703
470.66864013671875,545.5478515625,518.3453063964844,506.79405212402344
522.9135284423828,550.2178039550781,516.4693450927734,507.3221893310547
528.0655822753906,551.8104858398438,523.4227294921875,510.37574768066406
553.0236663818359,551.1883239746094,525.5881195068359,514.0063323974609
548.6416625976562,526.0917663574219,525.9866027832031,509.555419921875
552.639404296875,497.06101989746094,525.6790924072266,460.7047576904297
468.47276306152344,549.2196044921875,522.7139282226562,503.594482421875
469.6486511230469,546.4500732421875,524.030029296875,511.6842498779297
492.69354248046875,551.3838653564453,525.5320434570312,503.73643493652344
524.9696350097656,543.9894866943359,518.8261108398438,498.81370544433594
524.6347503662109,522.7385406494141,524.6417846679688,498.3123779296875
527.0577239990234,548.2278289794922,525.8937683105469,503.9663391113281
539.8935394287109,551.0485229492188,528.6685028076172,489.0170593261719
553.5588836669922,525.5106506347656,489.1116485595703,497.1494598388672
509.05943298339844,546.9345245361328,516.6334991455078,511.4955749511719
470.2976989746094,546.6681671142578,504.67124938964844,503.23077392578125
500.21861267089844,542.0299377441406,517.4266662597656,497.5287322998047
525.8907318115234,549.9741668701172,513.1524810791016,502.7821502685547
524.3478393554688,546.9335174560547,523.7614135742188,460.7047576904297
524.6638336181641,550.7113800048828,527.7707672119141,498.8467559814453
526.4308166503906,546.0889434814453,522.7239837646484,507.66375732421875
549.1710815429688,550.9327392578125,526.1659545898438,496.4032745361328
510.1171112060547,509.7046203613281,546.6886901855469,517.9439697265625
489.0082244873047,514.0518188476562,547.3156585693359,519.9954528808594
482.0339050292969,484.64027404785156,541.4701080322266,518.5604400634766
524.53076171875,514.6477355957031,547.3701324462891,521.3458404541016
520.9001922607422,510.98118591308594,546.1833343505859,514.5555267333984
549.1069641113281,515.6723327636719,550.5880126953125,523.2867584228516
549.9518585205078,512.5265045166016,524.4273681640625,511.5180358886719
545.946533203125,460.25184631347656,525.44384765625,515.0910339355469
514.0843963623047,494.53875732421875,526.644775390625,518.9187164306641
482.6990203857422,468.6388244628906,544.3945007324219,512.3505706787109
470.66864013671875,490.1620788574219,546.4354400634766,506.29185485839844
520.9169921875,483.6707000732422,542.0842437744141,504.8099670410156
524.3537445068359,495.15980529785156,547.9207916259766,510.95130920410156
551.5567932128906,481.0980682373047,552.1545257568359,513.7583465576172
549.4002685546875,468.6388244628906,523.0746002197266,496.3363800048828
549.3585815429688,476.5668487548828,521.4810180664062,497.07110595703125
510.91827392578125,495.82447814941406,547.721923828125,471.2811279296875
460.66864013671875,498.3217315673828,535.8739166259766,501.20713806152344
482.0339050292969,505.51820373535156,547.3020935058594,502.5987243652344
522.6687774658203,522.4434051513672,542.810546875,504.82220458984375
527.5791473388672,494.9856719970703,549.5755615234375,505.5008087158203
549.0010833740234,502.3564453125,551.8023986816406,512.7885894775391
549.2842559814453,485.7463073730469,521.4562225341797,509.31300354003906
550.5901489257812,497.4366760253906,515.7048034667969,493.594482421875
512.4018249511719,522.0538177490234,543.9266662597656,518.8426513671875
490.4095916748047,504.49034118652344,540.8133392333984,504.47666931152344
511.5479278564453,509.2393493652344,547.7457733154297,499.38514709472656
517.02099609375,510.4217224121094,547.0319976806641,503.6692352294922
526.4907684326172,525.8018798828125,550.7039642333984,513.75048828125
548.1279907226562,471.481201171875,549.9230041503906,503.81642150878906
551.8141632080078,499.1158752441406,518.97607421875,494.0261535644531
552.1753540039062,470.25184631347656,520.9916839599609,514.247802734375
510.8982391357422,521.4112854003906,547.0511932373047,508.2701416015625
485.98655700683594,474.18443298339844,541.0046844482422,511.0243377685547
503.1271514892578,523.1655883789062,542.3390502929688,503.5589294433594
522.9076538085938,521.0255584716797,549.4674835205078,513.9926300048828
523.0817565917969,518.0851898193359,534.2555999755859,503.608642578125
552.3739471435547,526.4340209960938,553.790283203125,489.4897766113281
555.0260467529297,514.3108520507812,527.1509246826172,512.3826446533203
552.3411712646484,525.4228363037109,526.6104888916016,506.5360565185547
517.5941162109375,550.8661499023438,550.4227752685547,518.3939971923828
489.7374725341797,552.4649963378906,550.4047698974609,514.0827026367188
489.5057678222656,548.1629180908203,550.3968048095703,506.94873046875
529.3873901367188,549.9798126220703,549.8121490478516,515.5827331542969
526.8405151367188,550.4629058837891,549.3589172363281,516.3512115478516
547.2603149414062,549.1357574462891,550.9255981445312,506.7904815673828
554.3848266601562,474.18443298339844,528.3154449462891,490.58819580078125
554.8678283691406,525.1499786376953,468.5221252441406,469.2023468017578
514.3322143554688,548.3376922607422,524.2270050048828,514.7512359619141
456.48193359375,541.7872467041016,517.2220458984375,501.7723693847656
488.27919006347656,550.9943695068359,522.7961883544922,507.3558044433594
526.938232421875,548.2696075439453,520.1896514892578,506.31541442871094
528.0940399169922,546.6367797851562,527.0529479980469,493.594482421875
524.9860382080078,548.7564392089844,524.9968109130859,513.6408233642578
555.1947479248047,547.7401885986328,529.0232696533203,514.0253448486328
554.4718170166016,525.0988464355469,528.7629547119141,501.2496795654297
478.1511535644531,549.7426910400391,497.7268981933594,500.1850128173828
490.42176818847656,549.8598480224609,522.3788146972656,511.9325256347656
488.46514892578125,546.1161499023438,515.9410247802734,500.16481018066406
509.86793518066406,551.8779144287109,524.6103210449219,493.594482421875
528.2319488525391,547.2053527832031,522.9240875244141,503.6553039550781
526.2084655761719,547.975830078125,524.7843627929688,499.51942443847656
525.7480163574219,548.2632751464844,468.5221252441406,487.18980407714844
554.7893981933594,552.1599731445312,529.0995483398438,490.2039489746094
478.9760437011719,508.5610809326172,544.0949554443359,520.5932006835938
499.4182891845703,484.2120819091797,547.7545166015625,520.0087432861328
487.3771057128906,471.4469451904297,547.5972900390625,523.6866302490234
520.5493469238281,513.9370422363281,545.6309509277344,507.423828125
513.5348510742188,481.74078369140625,547.4274444580078,511.9687042236328
527.5317993164062,477.22576904296875,546.8459625244141,509.28907775878906
552.0213165283203,473.4558868408203,551.6354064941406,506.4220733642578
550.6230010986328,514.8832702636719,526.4313354492188,511.56768798828125
505.3694152832031,497.89878845214844,545.9483032226562,519.1045074462891
465.414794921875,482.02235412597656,530.9775238037109,507.51490783691406
470.66864013671875,489.4987487792969,545.0430297851562,497.48411560058594
492.965576171875,461.481201171875,547.0860137939453,511.2364501953125
525.7826080322266,470.569580078125,547.7487335205078,498.55345153808594
521.9373779296875,474.62245178222656,541.7945098876953,505.9562072753906
549.4248352050781,497.0086212158203,548.0433044433594,511.59706115722656
550.4955902099609,481.8335876464844,524.2806701660156,510.9289093017578
480.0105895996094,500.0560607910156,546.7337036132812,511.87322998046875
447.5510711669922,488.2271270751953,543.2474517822266,508.00596618652344
487.3079071044922,486.6483612060547,546.2927856445312,508.65234375
500.3169860839844,495.79840087890625,547.8287963867188,500.3609313964844
522.7484283447266,495.10406494140625,546.3812561035156,504.9482421875
525.2069549560547,501.10723876953125,549.3616027832031,502.72691345214844
551.8054656982422,480.569580078125,551.7446441650391,497.9934844970703
552.0529937744141,477.5586395263672,525.6360473632812,509.6234436035156
492.79124450683594,506.6134490966797,548.2080535888672,516.8915557861328
489.92185974121094,520.0690460205078,548.0993957519531,502.42071533203125
510.58143615722656,521.8218688964844,544.7493286132812,506.01560974121094
514.1355133056641,509.7283630371094,549.3572692871094,507.5340881347656
523.2892608642578,523.9738464355469,549.8592224121094,487.3094787597656
524.2337341308594,527.543701171875,549.2074890136719,504.2673034667969
551.7922058105469,524.3392333984375,551.5046691894531,516.63232421875
505.2976989746094,480.76316833496094,514.8644104003906,486.33311462402344
494.83641052246094,525.9147186279297,548.2870483398438,515.0778045654297
475.5740966796875,524.1212768554688,549.5138244628906,508.52244567871094
475.414794921875,518.3182983398438,546.2498168945312,507.69061279296875
512.0516510009766,471.481201171875,548.7522125244141,513.3108062744141
527.9154052734375,505.9197998046875,553.1817474365234,493.594482421875
525.8366851806641,505.6554412841797,548.4053192138672,504.64134216308594
554.9415435791016,527.13232421875,551.5932159423828,502.38323974609375
552.9437255859375,526.1110076904297,510.26904296875,461.2811279296875
484.52952575683594,516.4454040527344,548.8017883300781,512.098876953125
474.6894073486328,520.5286865234375,540.1663360595703,505.18736267089844
488.81146240234375,524.8594818115234,546.3466796875,499.7104187011719
508.3837432861328,520.2341156005859,540.8937072753906,511.83103942871094
527.6708831787109,526.4774627685547,553.374755859375,509.90875244140625
525.1235504150391,515.2583923339844,548.4070129394531,508.8554992675781
554.8915863037109,526.6435394287109,549.7430419921875,460.7047576904297
554.7650451660156,523.9956817626953,521.4861297607422,514.9801635742188
486.91062927246094,549.7411041259766,550.1220092773438,507.5796813964844
499.70616149902344,547.3440399169922,549.7505187988281,499.8602294921875
482.4645690917969,549.69287109375,547.2843170166016,482.9870910644531
527.441650390625,549.7810821533203,551.0571441650391,503.8734436035156
528.9916687011719,549.1575012207031,554.1700744628906,492.81854248046875
528.0914459228516,549.5712738037109,552.0128173828125,511.7996520996094
554.8482055664062,552.4906158447266,554.5218048095703,509.38043212890625
555.0909576416016,526.5880126953125,527.4528961181641,509.6153259277344
465.414794921875,542.9389953613281,521.3673706054688,503.594482421875
487.78076171875,549.0922393798828,525.2615814208984,505.58033752441406
490.20660400390625,549.8203125,507.501953125,497.97633361816406
518.6858215332031,546.2223815917969,522.1528167724609,460.7047576904297
527.9791107177734,499.18443298339844,517.4334106445312,508.2483367919922
523.1997528076172,547.2869567871094,521.3112335205078,493.594482421875
520.9320831298828,550.1420288085938,517.5985870361328,487.55706787109375
555.2446594238281,542.9586334228516,527.6707458496094,503.9525451660156
512.1520843505859,512.6805114746094,543.5995788574219,519.0399475097656
516.0889739990234,500.98045349121094,542.6279907226562,519.8781127929688
514.9500579833984,507.99070739746094,547.3398895263672,505.92616271972656
512.9289245605469,512.7299194335938,546.3915100097656,519.2437286376953
517.095947265625,513.5452880859375,537.8490753173828,509.8682403564453
523.6168670654297,479.97674560546875,541.1328582763672,497.5823669433594
522.7985687255859,478.6534729003906,539.2118835449219,521.8910675048828
551.7889709472656,494.3815612792969,548.7413940429688,516.9942626953125
511.1575622558594,509.87738037109375,544.3362884521484,509.3241424560547
499.48590087890625,499.14183044433594,547.4222564697266,508.71897888183594
504.8888854980469,499.01222229003906,546.9702453613281,505.5461730957031
499.96661376953125,473.96131896972656,545.2843017578125,499.1263427734375
480.2976989746094,484.19432067871094,539.1710205078125,512.8436889648438
519.0694427490234,487.8610382080078,536.5383758544922,505.58033752441406
507.72935485839844,480.5687255859375,549.9378356933594,492.71266174316406
550.5595245361328,498.03489685058594,549.5906066894531,514.6090545654297
503.96022033691406,501.59141540527344,547.5016632080078,515.9235382080078
491.48976135253906,510.4773254394531,545.6103515625,491.61248779296875
519.1275482177734,511.0963439941406,545.225341796875,506.2375946044922
519.4595336914062,478.6388244628906,546.4528198242188,498.47711181640625
524.3630218505859,499.39491271972656,550.7860870361328,508.464111328125
524.0119323730469,468.2713928222656,549.0042877197266,504.0857696533203
525.3929595947266,481.4469451904297,547.7027740478516,460.7047576904297
551.9490661621094,505.4405822753906,549.2235870361328,510.1556701660156
511.6947479248047,494.59490966796875,548.3725128173828,511.1614227294922
500.89422607421875,501.14666748046875,548.8408508300781,493.594482421875
476.6175537109375,505.77061462402344,547.8074798583984,507.4231262207031
512.1139221191406,520.8642425537109,532.7124786376953,482.8388366699219
526.5531158447266,525.3037261962891,550.5277099609375,503.5589294433594
525.4490509033203,492.8116149902344,549.3256072998047,493.594482421875
510.0733642578125,523.0679168701172,550.7310180664062,515.1258087158203
552.8228759765625,508.4980773925781,551.2726745605469,510.4875183105469
505.7198791503906,524.0127105712891,549.5012969970703,522.3058166503906
490.7491760253906,513.5708465576172,530.8841705322266,504.45579528808594
514.1463928222656,481.4469451904297,548.2549133300781,511.3544921875
528.8227386474609,525.7096405029297,549.2440185546875,512.2883758544922
516.5935516357422,526.2028350830078,553.118408203125,508.9027099609375
520.3415679931641,526.4636993408203,534.7662658691406,461.2811279296875
528.7201538085938,513.4836730957031,539.6257019042969,511.63893127441406
554.5191192626953,527.3821411132812,533.6148529052734,507.35902404785156
515.4334716796875,501.6062316894531,543.9720611572266,510.04681396484375
483.0678405761719,517.7314758300781,552.3604431152344,497.69757080078125
506.48992919921875,524.4270477294922,550.1865386962891,489.4897766113281
522.9620208740234,524.6329803466797,547.1212158203125,485.39601135253906
527.7484741210938,525.8608551025391,552.6697845458984,508.2653045654297
528.0773620605469,519.7086944580078,551.3414459228516,505.58033752441406
526.6213684082031,527.1553039550781,551.0169830322266,510.6462860107422
555.7056732177734,525.8905792236328,551.7882232666016,493.594482421875
477.3079071044922,522.7281188964844,540.9982604980469,487.9384002685547
466.17657470703125,524.7252960205078,547.5766754150391,484.5321807861328
488.6208801269531,526.6795959472656,551.7248840332031,513.9370727539062
528.3669281005859,522.2444610595703,550.6288299560547,506.4189453125
528.0045623779297,528.06591796875,550.9039154052734,512.28271484375
528.8010559082031,528.1786346435547,552.6448822021484,511.9661560058594
522.1195831298828,502.86566162109375,552.3845977783203,460.7047576904297
554.7933502197266,481.4469451904297,554.1820678710938,512.6949462890625
472.0339050292969,552.6901702880859,549.7626190185547,514.2076568603516
473.65476989746094,522.4665374755859,551.6381378173828,508.562255859375
482.0339050292969,551.8575897216797,539.3223266601562,508.8894805908203
504.9969024658203,552.4696655273438,550.2607727050781,514.2460784912109
526.8023681640625,552.3450012207031,553.3193054199219,504.9559020996094
528.6164855957031,550.3325347900391,552.4348754882812,460.7047576904297
529.1349487304688,553.0047302246094,553.8171081542969,460.7047576904297
555.6428680419922,553.450927734375,550.9575958251953,511.69285583496094
485.4373321533203,512.9531860351562,506.9587860107422,537.4690704345703
499.04148864746094,510.29132080078125,509.8196563720703,540.9044189453125
544.18896484375,509.6556701660156,511.7919006347656,542.7467498779297
523.6227111816406,461.481201171875,493.3542022705078,509.6651611328125
532.9111785888672,509.5327453613281,481.9902648925781,513.7954864501953
505.2976989746094,473.6012268066406,507.56248474121094,519.5787658691406
536.7608642578125,492.5490264892578,500.4567413330078,506.4875183105469
548.1045074462891,515.8240966796875,511.25856018066406,504.8502655029297
493.7093048095703,499.2193145751953,509.6011962890625,537.3647766113281
511.933349609375,498.61366271972656,490.4525604248047,526.3166809082031
540.1800537109375,520.8018493652344,493.71080017089844,537.2416229248047
542.6497802734375,500.75648498535156,509.0464782714844,518.7596893310547
539.79736328125,497.2988586425781,463.99066162109375,503.594482421875
539.8090515136719,491.46533203125,499.46881103515625,502.8312225341797
547.9789123535156,501.17913818359375,461.4819030761719,518.3660583496094
547.948974609375,519.8975219726562,508.8734588623047,519.3917541503906
489.5207977294922,525.78955078125,507.0368347167969,538.6838226318359
512.0716247558594,522.1964416503906,498.30848693847656,535.2516326904297
540.1919250488281,544.4299621582031,510.26869201660156,542.9860534667969
539.2414093017578,503.5052490234375,491.88059997558594,514.9150238037109
538.6231231689453,507.0374755859375,463.99066162109375,501.1363067626953
529.7459716796875,490.5539855957031,500.6337890625,489.08509826660156
539.9962310791016,505.8162384033203,508.0364227294922,514.8131103515625
545.2820892333984,517.0179748535156,491.9365692138672,510.95103454589844
497.47303771972656,519.71142578125,498.5912780761719,500.48728942871094
494.91139221191406,532.794921875,499.41551208496094,512.8309326171875
517.7449645996094,527.1935424804688,507.12916564941406,512.3572082519531
542.2976837158203,531.0910186767578,501.7533264160156,495.440673828125
534.8358764648438,474.18443298339844,481.03456115722656,507.14393615722656
538.3156127929688,513.8812255859375,506.3206787109375,517.3893737792969
542.6800231933594,523.2687683105469,487.6174011230469,509.7035217285156
535.9834442138672,523.9756469726562,510.022705078125,517.6523284912109
491.3229217529297,539.1698303222656,483.5903625488281,511.5287322998047
490.66880798339844,545.1104583740234,463.99066162109375,513.5368957519531
488.4554443359375,537.58203125,473.6773681640625,512.5508117675781
510.8185272216797,526.4164276123047,504.810791015625,508.4771270751953
530.5080871582031,535.9666595458984,509.0494384765625,513.5739593505859
530.5662536621094,513.1871643066406,512.5507965087891,509.18238830566406
551.9032440185547,519.8866577148438,492.1881561279297,518.1865844726562
549.8302612304688,515.2060699462891,516.46484375,503.594482421875
482.88250732421875,527.5169830322266,471.17372131347656,510.44544982910156
496.465087890625,524.8163146972656,461.4819030761719,505.5666809082031
505.33998107910156,540.6224365234375,468.5479278564453,489.0865173339844
519.853515625,540.0614318847656,512.7899627685547,501.5712127685547
515.5414886474609,533.7304534912109,492.2899932861328,512.4609985351562
548.2224426269531,545.2672882080078,513.1983795166016,501.8222351074219
548.6632537841797,525.2916717529297,496.6608581542969,518.9618682861328
545.9516143798828,522.2490997314453,513.2792510986328,519.3114318847656
472.0339050292969,544.8495941162109,479.1116485595703,507.3561553955078
503.53004455566406,544.9799194335938,513.2267761230469,514.5327758789062
498.62200927734375,545.5863037109375,507.31175231933594,514.0487518310547
519.6815795898438,539.0303344726562,511.0155792236328,516.4976043701172
521.5750427246094,506.4469451904297,485.39414978027344,520.1139221191406
504.372802734375,543.6806793212891,513.9225616455078,519.3486480712891
551.2052459716797,550.0333251953125,512.1557159423828,515.7646636962891
548.926025390625,522.02392578125,463.99066162109375,523.4158477783203
509.42584228515625,548.2398681640625,512.1751861572266,521.9606170654297
495.4310302734375,552.4535369873047,508.82521057128906,520.8603515625
504.9754333496094,546.9988098144531,510.4234619140625,514.9730377197266
519.3702545166016,547.4604949951172,515.4638824462891,521.1749725341797
516.4535369873047,546.8207702636719,513.8689727783203,513.1848907470703
522.2576599121094,550.0914764404297,484.1042938232422,519.4473724365234
522.9785919189453,547.3450164794922,516.9234008789062,500.5749969482422
551.796630859375,551.7107238769531,512.9340667724609,523.11328125
507.46453857421875,507.4111785888672,503.4566345214844,534.4981231689453
514.6348571777344,464.18443298339844,511.70924377441406,532.8747863769531
537.6479339599609,498.06080627441406,502.5453796386719,541.3994598388672
540.5291137695312,512.3701782226562,495.4707336425781,518.4437408447266
540.7401885986328,500.01954650878906,490.00596618652344,513.5852355957031
535.9709014892578,501.7215576171875,502.3517150878906,508.415771484375
532.7200469970703,510.9695129394531,498.38031005859375,513.910888671875
541.6544494628906,494.4132385253906,513.9168395996094,519.0696716308594
511.0557861328125,520.3184509277344,505.5983123779297,539.7036590576172
508.52818298339844,489.8161315917969,501.1170959472656,533.1653137207031
543.6033020019531,487.36456298828125,501.38397216796875,536.3027801513672
535.1426544189453,506.8332061767578,485.9442443847656,515.3034057617188
525.9168243408203,487.5327453613281,479.9649353027344,502.52783203125
538.5797576904297,471.495849609375,497.9586944580078,514.83642578125
544.5948638916016,489.1930694580078,482.9085693359375,519.1623687744141
547.3828125,501.1903381347656,489.75,513.7552185058594
512.0802307128906,526.6051177978516,511.48890686035156,543.4367370605469
492.3312683105469,531.3650360107422,492.4122619628906,536.6519622802734
535.4117431640625,530.5583038330078,508.8358459472656,536.3677520751953
537.3976898193359,503.4879913330078,497.87353515625,516.3649139404297
527.5698089599609,498.5555114746094,477.802001953125,511.7984924316406
523.1370391845703,506.7550506591797,492.98773193359375,511.1454772949219
531.5739898681641,500.7686309814453,472.7712860107422,513.1109924316406
543.3049926757812,508.69732666015625,494.8395080566406,515.0649719238281
504.44476318359375,529.739013671875,511.49220275878906,506.40980529785156
508.07179260253906,532.4696807861328,507.08802795410156,509.72874450683594
515.1704864501953,528.0752563476562,502.2504425048828,506.6997833251953
544.6827697753906,538.9846801757812,491.88995361328125,514.3977813720703
541.7057952880859,494.61614990234375,486.39967346191406,510.30780029296875
539.8371124267578,507.5985107421875,479.1116485595703,511.0249328613281
549.0573883056641,520.1065826416016,461.4819030761719,518.3623046875
547.3356628417969,510.5378723144531,475.69798278808594,509.26121520996094
484.81886291503906,511.62217712402344,493.4929656982422,510.5165557861328
486.89288330078125,531.33447265625,488.2591857910156,501.55615234375
487.8144226074219,534.7229919433594,493.054931640625,505.8037109375
522.6933135986328,541.5774230957031,481.1261749267578,516.3454895019531
539.1878356933594,537.8001098632812,457.3156280517578,504.9950408935547
546.0165252685547,523.5032653808594,484.5814208984375,507.15684509277344
547.8944702148438,519.7420196533203,493.7345275878906,518.7895965576172
536.9355010986328,525.3342590332031,480.07142639160156,513.1520385742188
509.90570068359375,520.6051788330078,488.76063537597656,491.25172424316406
489.83184814453125,537.9876708984375,474.24696350097656,512.4098815917969
502.1464080810547,532.1827087402344,458.5221252441406,503.94366455078125
518.021484375,539.2496948242188,485.21803283691406,513.5430145263672
480.2976989746094,513.5842437744141,465.2440185546875,497.12774658203125
534.788330078125,520.9895324707031,473.2894744873047,523.6623229980469
551.9152526855469,525.1660919189453,461.4819030761719,513.8420104980469
551.6002349853516,517.8408813476562,496.0802459716797,512.4361572265625
511.8979797363281,542.9781188964844,493.47747802734375,517.5262908935547
494.1116027832031,544.9298706054688,493.60816955566406,517.3907012939453
510.0909118652344,538.3658905029297,485.82562255859375,503.5235290527344
518.8780670166016,547.7888946533203,494.6225891113281,518.3200988769531
525.3598327636719,544.5945739746094,493.09661865234375,517.6945343017578
515.2439422607422,546.4087219238281,495.19725036621094,510.8243103027344
551.8822174072266,550.4906616210938,487.7737121582031,519.1556854248047
535.1254425048828,524.9143829345703,461.4819030761719,522.1747283935547
512.4703979492188,546.0061187744141,504.7340087890625,520.0166015625
489.3219299316406,548.6531372070312,479.1116485595703,513.44775390625
501.06004333496094,546.8455505371094,469.1814422607422,500.93988037109375
521.3999176025391,550.1881866455078,476.90074157714844,522.9142150878906
525.2595825195312,548.9876251220703,458.5221252441406,524.5189819335938
522.6598663330078,548.8191986083984,484.13710021972656,503.594482421875
524.5386962890625,549.2064819335938,477.9134826660156,523.1166534423828
548.0168151855469,549.5271453857422,492.1275329589844,516.5632476806641
511.5809783935547,506.26271057128906,534.837890625,533.4951019287109
510.6464538574219,507.74253845214844,541.4069519042969,540.3532562255859
536.4627685546875,489.47015380859375,544.2353668212891,543.5816040039062
541.3851928710938,508.03639221191406,500.01210021972656,514.1739349365234
543.8193359375,490.9723358154297,487.9134826660156,512.0727844238281
529.3153381347656,505.2090606689453,501.8796691894531,498.9915771484375
545.45703125,471.4469451904297,519.0095367431641,502.2431335449219
549.054443359375,513.7649993896484,505.0409698486328,511.71531677246094
502.02964782714844,511.3637237548828,542.2459564208984,541.2174987792969
505.1173553466797,502.5304718017578,528.2955932617188,542.6929473876953
538.4293670654297,504.386474609375,543.3217468261719,541.9763031005859
540.9789886474609,464.18443298339844,512.2428894042969,517.9874420166016
525.8290863037109,496.4932556152344,512.6177215576172,506.10614013671875
535.3725891113281,484.6761779785156,502.90626525878906,512.9636993408203
547.1327209472656,487.22344970703125,511.70062255859375,508.2572021484375
534.8866882324219,507.67408752441406,502.8328857421875,520.9470520019531
511.917724609375,542.6573181152344,539.1911926269531,538.8709259033203
487.7616271972656,528.9212646484375,530.4334411621094,541.5684204101562
504.79161071777344,476.7647399902344,493.0669708251953,468.1192626953125
540.0650634765625,493.87696838378906,502.7387390136719,499.7328338623047
533.8726501464844,498.4496307373047,469.28382873535156,502.25025939941406
534.8388824462891,510.1224060058594,494.2944793701172,497.8708953857422
