-27.91,-28.582
-28.39,-28.772000000000002
-29.55,-28.694
-29.11,-28.327999999999996
-27.95,-28.162
-28.86,-27.954
-28.0,-27.565999999999995
-27.72,-27.339999999999996
-28.28,-27.57
-26.91,-27.684000000000005
-26.92,-28.090000000000003
-26.87,-28.076
-28.87,-28.439999999999998
-28.85,-28.51
-28.94,-28.302
-26.85,-27.920000000000005
-28.69,-28.368000000000002
-29.22,-28.276
-27.81,-28.322000000000003
-27.03,-28.562
-29.09,-28.868000000000002
-28.23,-28.598000000000003
-29.45,-28.588
-29.01,-28.158000000000005
-28.56,-28.089999999999996
-27.74,-27.552
-28.18,-27.436
-27.3,-27.338
-28.67,-27.286
-25.87,-27.246
-27.16,-27.756
-27.69,-27.794
-27.04,-27.756
-28.47,-28.038
-28.42,-27.652000000000005
-27.35,-27.49
-27.5,-27.436
-28.45,-27.183999999999997
-26.54,-27.185999999999996
-27.61,-27.163999999999998
-27.08,-27.140000000000004
-26.24,-27.284
-28.46,-27.503999999999998
-26.43,-27.252
-27.49,-27.508
-27.8,-27.3
-27.34,-26.862000000000002
-27.2,-26.904000000000003
-27.71,-27.074
-26.45,-26.607999999999997
-25.61,-26.588
-27.55,-26.46
-28.05,-26.052
-25.38,-25.338
-26.35,-25.324
-24.97,-25.596000000000004
-25.51,-26.145999999999997
-24.48,-26.284
-25.31,-26.895999999999997
-27.71,-27.147999999999996
-27.72,-27.29
-26.2,-27.056
-27.54,-26.948
-26.57,-26.73
-28.42,-26.863999999999997
-26.55,-26.553999999999995
-25.66,-26.386000000000003
-26.45,-26.560000000000002
-27.24,-26.459999999999997
-26.87,-26.112000000000002
-25.71,-25.814
-26.53,-26.110000000000003
-25.95,-26.042
-25.5,-25.909999999999997
-25.38,-26.176
-27.19,-26.22
-26.19,-26.15
-25.29,-25.972
-26.83,-26.333999999999996
-25.6,-25.838
-26.84,-25.994
-25.3,-25.752
-27.1,-25.736
-24.35,-25.236
-26.38,-25.499999999999996
-25.63,-25.453999999999997
-25.22,-25.572000000000003
-24.6,-25.636000000000003
-25.67,-25.661999999999995
-26.15,-25.630000000000003
-26.22,-25.598
-25.54,-25.589999999999996
-24.73,-25.49
-25.51,-25.8
-25.99,-25.726
-26.18,-25.724
-25.04,-25.718
-26.28,-25.718
-25.14,-25.558
-25.98,-25.532
-26.15,-25.322000000000003
-25.04,-24.962
-25.48,-25.140000000000004
-25.01,-25.032
-24.93,-24.852
-24.35,-25.134
-25.93,-25.386000000000003
-24.94,-25.098
-24.11,-25.0
-26.34,-25.222
-25.61,-24.9
-24.49,-24.996000000000002
-24.45,-25.222
-25.22,-25.198
-24.73,-25.24
-26.09,-25.386000000000003
-25.62,-24.936
-24.33,-24.672
-25.43,-25.008000000000003
-25.46,-24.7
-23.84,-24.688
-24.3,-24.907999999999998
-26.01,-25.07
-23.89,-24.740000000000002
-25.4,-24.952
-24.94,-24.844
-25.11,-24.912
-24.36,-24.868000000000002
-24.95,-24.956
-24.86,-24.509999999999998
-25.28,-24.594
-24.89,-24.34
-24.8,-24.258000000000003
-22.72,-24.232000000000003
-25.28,-24.410000000000004
-24.01,-24.008
-24.48,-24.162
-24.67,-24.086000000000002
-23.61,-23.859999999999996
-23.27,-23.956
-24.78,-24.104000000000003
-24.1,-23.894000000000002
-23.54,-23.874000000000002
-24.09,-24.192
-24.01,-23.822
-23.73,-23.456
-24.0,-23.516
-25.13,-23.188
-22.24,-23.0
-22.18,-23.136
-24.03,-23.330000000000002
-22.36,-23.276000000000003
-24.19,-23.562
-22.92,-23.426000000000002
-23.15,-23.387999999999998
-23.76,-23.478
-23.79,-23.682
-23.51,-23.51
-22.73,-23.458
-23.6,-23.602
-24.78,-23.654000000000003
-22.93,-23.338
-23.25,-23.402
-23.45,-23.490000000000002
-23.86,-23.509999999999998
-23.2,-23.472
-23.25,-23.57
-23.69,-23.74
-23.55,-23.832
-23.67,-23.644000000000002
-23.69,-23.448
-24.1,-23.304
-24.15,-22.958000000000002
-22.61,-22.669999999999998
-22.69,-23.122000000000003
-22.97,-22.926000000000005
-22.37,-22.798
-22.71,-23.105999999999998
-24.87,-23.323999999999998
-21.71,-23.076
-22.33,-23.144
-23.91,-23.228
-23.8,-22.9
-23.63,-22.792
-22.05,-22.508
-22.75,-22.580000000000002
-22.27,-22.434
-23.26,-22.22
-22.21,-22.078
-22.41,-21.88
-22.02,-22.009999999999998
-21.2,-22.112000000000002
-22.55,-22.4
-21.22,-22.564
-23.06,-22.804000000000002
-22.53,-22.904000000000003
-22.64,-23.194000000000003
-23.37,-23.146000000000004
-22.42,-23.1
-23.56,-23.18
-23.98,-22.832
-22.4,-22.534
-23.14,-22.497999999999998
-22.82,-22.258
-21.82,-22.384
-22.49,-22.256
-22.22,-22.177999999999997
-21.94,-22.241999999999997
-23.45,-22.387999999999998
-21.18,-22.058
-22.1,-22.438
-22.54,-22.59
-22.67,-22.342
-21.8,-22.124
-23.08,-22.133999999999997
-22.86,-22.12
-21.3,-22.076
-21.58,-22.145999999999997
-21.85,-22.360000000000003
-23.01,-22.632000000000005
-22.64,-22.372000000000003
-21.65,-22.247999999999998
-22.65,-22.403999999999996
-23.21,-22.246000000000002
-21.71,-21.979999999999997
-22.02,-22.268
-22.43,-22.497999999999998
-21.86,-22.226
-21.88,-22.380000000000003
-23.15,-22.304
-23.17,-21.946
-21.07,-21.524
-22.63,-21.848
-21.5,-21.566
-21.36,-21.753999999999998
-21.06,-21.628
-22.69,-21.456
-21.22,-21.34
-22.44,-21.584
-20.73,-21.37
-20.2,-21.366000000000003
-22.11,-21.438
-22.44,-21.454
-21.37,-21.206
-20.71,-21.107999999999997
-20.56,-21.186
-22.19,-21.396
-21.2,-21.54
-20.88,-21.918
-21.1,-22.014000000000003
-21.61,-21.862000000000002
-22.91,-21.692
-23.09,-21.306000000000004
-21.36,-21.192
-20.34,-21.244
-20.76,-21.53
-20.98,-21.394
-22.52,-21.433999999999997
-21.62,-21.137999999999998
-21.77,-20.895999999999997
-20.08,-20.773999999999997
-21.18,-21.112
-21.04,-20.979999999999997
-20.41,-20.968
-21.16,-21.272000000000002
-21.77,-21.421999999999997
-20.52,-21.374000000000002
-20.98,-21.583999999999996
-21.93,-21.380000000000003
-21.91,-21.474
-21.53,-21.502000000000002
-21.57,-21.216
-19.96,-21.003999999999998
-22.4,-20.996000000000002
-22.05,-20.812000000000005
-20.1,-20.660000000000004
-20.51,-20.736000000000004
-19.92,-20.613999999999997
-21.48,-20.852
-21.29,-20.78
-20.48,-20.580000000000002
-19.9,-20.561999999999998
-21.11,-20.558
-21.12,-20.506
-20.29,-20.259999999999998
-20.39,-20.618
-19.88,-20.686
-20.85,-20.55
-19.89,-20.374000000000002
-22.08,-20.854000000000003
-20.73,-20.264
-19.2,-20.312
-19.97,-20.542
-22.29,-20.804000000000002
-19.13,-20.558
-20.97,-20.814
-20.35,-20.86
-21.28,-20.528
-21.06,-20.369999999999997
-20.41,-20.338
-21.2,-20.112000000000002
-18.69,-20.101999999999997
-20.49,-20.7
-20.9,-20.967999999999996
-19.28,-20.686
-21.15,-20.874
-21.68,-20.490000000000002
-21.83,-20.192
-19.49,-19.887999999999998
-20.22,-19.952
-19.23,-19.986
-20.19,-19.990000000000002
-20.31,-20.088
-19.81,-20.131999999999998
-20.39,-20.369999999999997
-19.25,-20.23
-20.68,-20.394
-20.53,-20.348
-21.0,-20.216
-19.69,-20.088
-20.07,-20.328
-20.45,-20.142
-19.87,-20.112000000000002
-20.36,-20.119999999999997
-20.89,-19.796
-19.14,-19.496
-20.3,-19.748
-19.91,-19.398
-18.74,-19.546
-19.39,-19.724
-20.4,-19.802
-18.55,-19.669999999999998
