Lane 0;Lane 1;Lane 2;Lane 3;;;;;;;;;;;;
0;0;0;0;;59;00111011;00;11;10;11;;0;11;10;11
0;0;0;0;;60;00111100;00;11;11;00;;0;11;11;0
0;0;0;0;;61;00111101;00;11;11;01;;0;11;11;1
0;0;0;0;;62;00111110;00;11;11;10;;0;11;11;10
0;0;0;0;;63;00111111;00;11;11;11;;0;11;11;11
200;98.99999986;98.99999998;-0.000389701;;64;01000000;01;00;00;00;;1;0;0;0
98.99999993;199.9999995;98.99999994;-3.62E-05;;65;01000001;01;00;00;01;;1;0;0;1
-5.26E-07;98.99998186;199.9999993;98.99999934;;66;01000010;01;00;00;10;;1;0;0;10
98.99971917;199.999999;98.99980253;-0.000161655;;67;01000011;01;00;00;11;;1;0;0;11
98.99997328;200;-5.05E-09;98.99999812;;68;01000100;01;00;01;00;;1;0;1;0
-1.19E-05;98.99997787;98.99999879;200;;69;01000101;01;00;01;01;;1;0;1;1
199.9999994;98.99998422;98.9999493;-0.000268638;;70;01000110;01;00;01;10;;1;0;1;10
98.94992281;98.22339523;199.9999993;-0.044336673;;71;01000111;01;00;01;11;;1;0;1;11
98.99999976;98.99999834;-5.95E-07;200;;72;01001000;01;00;10;00;;1;0;10;0
98.99977105;-9.82E-06;199.9965539;98.98231107;;73;01001001;01;00;10;01;;1;0;10;1
97.19290421;199.9999998;-0.026376131;98.97870238;;74;01001010;01;00;10;10;;1;0;10;10
199.9999975;86.5263812;-0.314363852;86.61120306;;75;01001011;01;00;10;11;;1;0;10;11
98.99992673;199.999994;98.99999198;-3.89E-06;;;00000000;;;00;00;;;;;
98.94748638;98.85435491;-0.097952854;199.9999999;;;00000000;;;00;00;;;;;
92.67596703;-0.149266136;199.9999942;97.69224825;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
200;98.99997697;-2.17E-07;98.99998341;;;00000000;;;00;00;;;;;
98.99999736;98.96252231;-0.000661941;199.9999999;;;00000000;;;00;00;;;;;
98.99993679;-5.79E-05;199.9999838;98.99989561;;;00000000;;;00;00;;;;;
-0.100545571;97.44865812;98.26336286;199.9999926;;;00000000;;;00;00;;;;;
98.99995973;199.9999998;98.9998559;-5.03E-05;;;00000000;;;00;00;;;;;
98.99866819;-6.30E-05;98.97581576;199.9999982;;;00000000;;;00;00;;;;;
92.81214752;-0.000260806;199.9999997;98.61136137;;;00000000;;;00;00;;;;;
98.08881441;-1.974003966;74.06493101;199.9998031;;;00000000;;;00;00;;;;;
-0.000307939;98.99982282;200;98.99988905;;;00000000;;;00;00;;;;;
199.9999982;98.97504531;-0.000798811;86.60773049;;;00000000;;;00;00;;;;;
98.09851088;199.9999862;86.62012832;-3.14498878;;;00000000;;;00;00;;;;;
22.62871136;-3.253358481;199.9983354;0;;;00000000;;;00;00;;;;;
98.80793694;88.90484376;-0.540353586;200;;;00000000;;;00;00;;;;;
-3.137533332;95.89694994;199.9999993;98.21566716;;;00000000;;;00;00;;;;;
80.21032334;-14.59387044;199.998926;69.88850399;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
200;-2.32E-07;98.99999942;98.99999963;;;00000000;;;00;00;;;;;
98.9999908;199.9999999;-0.195711515;98.99978638;;;00000000;;;00;00;;;;;
-0.003020283;98.9937996;199.9999995;98.09750786;;;00000000;;;00;00;;;;;
-9.10301497;199.9999828;98.21487987;97.41805525;;;00000000;;;00;00;;;;;
98.99995432;98.9998637;199.9999995;-0.000472598;;;00000000;;;00;00;;;;;
74.24998324;-0.002912319;199.9999963;95.90394146;;;00000000;;;00;00;;;;;
97.4406006;199.999974;91.18252914;-0.592875136;;;00000000;;;00;00;;;;;
74.24913346;199.5311225;-8.372402063;49.34705182;;;00000000;;;00;00;;;;;
-0.0004738;98.80304962;199.999999;98.90252138;;;00000000;;;00;00;;;;;
92.80848595;-1.565831583;199.9999996;98.7902166;;;00000000;;;00;00;;;;;
-3.273635037;96.08154461;199.9999755;0;;;00000000;;;00;00;;;;;
-6.268595214;74.2112859;49.19081682;199.2145804;;;00000000;;;00;00;;;;;
98.50207107;97.40001261;199.9999989;-0.029804109;;;00000000;;;00;00;;;;;
49.49865592;199.9999486;-2.319867564;85.92368947;;;00000000;;;00;00;;;;;
49.20267634;199.9948185;-4.871953406;74.18781238;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
98.9997826;98.99996661;199.9999995;-5.05E-05;;;00000000;;;00;00;;;;;
-0.211638749;98.87596322;98.80433662;199.9999992;;;00000000;;;00;00;;;;;
98.45329064;98.50736315;199.9999983;-2.562528304;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
98.61310365;199.9999985;98.61232573;-0.030036213;;;00000000;;;00;00;;;;;
90.37736578;199.9999644;-12.50000668;92.78855069;;;00000000;;;00;00;;;;;
199.9874292;88.94261824;-0.440333778;92.78599967;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
97.1364741;-0.137316633;98.82029132;199.9999982;;;00000000;;;00;00;;;;;
199.9997964;0;49.49999388;-0.305866445;;;00000000;;;00;00;;;;;
49.49991394;-31.25675417;49.49315476;199.9501137;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
