Lane 0,Lane 1,Lane 2,Lane 3
82.25499455280479,92.53673590126907,82.54408955745197,82.59763301768282
91.79831276246897,78.7928391764486,79.01122974502343,79.29696671688473
79.2607223038704,79.35108676607987,78.72622099661969,81.05475202979802
77.49081519623203,83.65405623674019,76.26975159355963,76.35239101552958
77.57693656755117,78.70934992281096,85.61741087176046,77.80430394334012
77.80132906538029,88.64803334158212,78.54450425477503,78.37178204287387
79.7296707879652,87.61971917672452,78.38823999119329,78.27632124601254
85.69511003261162,76.6016580808949,76.03027744614845,76.45109480431734
76.43698636186487,84.84182886904146,79.5905181487862,78.30376635856273
87.79584318306652,78.98902658508456,78.86273539727168,83.11231055845886
88.10612403191121,78.847000738766,78.82294001692145,78.76737304819193
85.15052786254203,77.51909758739329,76.61482824997077,77.62142029785264
79.58011438742639,79.1343496687825,90.9973627692408,79.40612635051158
88.75212756810492,96.36660911499226,80.88584427955524,85.5482061535129
84.93414515609429,82.18956818101871,85.05166264100325,97.07919712698529
77.97484233148768,77.02325123983596,78.03519106185662,89.69198213021903
82.60440373167368,96.03663699868987,85.26514842333981,81.65855733580162
90.46469135453323,78.99913578317417,79.8095141005825,78.94086550508206
77.86307123529637,78.71280676305236,78.11642061576843,84.67414024101676
77.73703688865729,76.63293784382077,76.77922853425764,85.5759590382384
75.87084543544503,78.47997425887405,78.81487654284939,83.55628115452856
82.662931247662,77.28551026075374,77.41351364736613,77.49605072073186
78.00295210933099,76.74243943060026,77.39033589011096,83.87438069960146
78.86988709034338,81.58857344862942,83.89117472566656,76.59255037044016
83.9741916738394,77.11004426866083,76.74811640787627,77.81103760351631
77.1965087863761,76.82226662593436,81.26489776055415,84.8777496246735
77.67971367153848,77.76856079149658,77.23912288248462,86.71843285608495
75.63279182791828,75.14298613918584,75.01588186917976,81.88232034444619
82.00356015750353,79.818047329509,88.2500742313198,82.90056706061696
79.6183715153686,91.49631837679921,78.95000739963137,78.5833894962914
79.62298278482476,81.15502365360811,93.72517787635643,80.11578733946017
80.43423185446613,83.97463535828457,79.13623056244462,79.05270642802486
79.5322139785578,85.15902572058731,80.76816743970306,76.34607524266961
79.78928927991655,79.77046037280736,95.04599883188791,81.64543619982183
78.30200305199196,78.04932543471362,87.18553490626066,77.95709623856033
84.84434221917765,89.29269452140109,96.78798007952818,84.68078939855162
87.2029459255167,85.75920137138753,93.85630404752774,88.20489901650535
77.81248040972845,84.57258006263037,78.14184067658138,77.79505428316067
76.72790348258499,79.00853057110173,84.69054118447004,77.53795101129188
78.47643339571827,88.39631400939489,84.05038052352012,77.38921729213006
83.72766111788022,95.33276931286525,82.60521032704665,87.61008031021044
85.88004703381635,75.8135117840409,77.39004459082999,76.62482203229776
75.87963478726398,76.29162072768003,78.82369493160098,74.02191512080326
78.54014011473936,77.40302601253221,81.49730130572337,76.42465395723258
77.8224579839851,78.6295062051456,87.53445608335149,79.26833397158117
81.36523184004866,76.5883715958774,78.13375903357606,78.24580386045753
79.08255460032446,76.87692412124989,78.25525285341209,86.41789814861141
79.06152940382849,77.89944556420282,90.55825579844114,78.91974680201211
78.5174152824693,86.8973058787719,78.87480476054253,78.3503991546059
87.95399128526586,80.74105453243429,81.42413672264875,81.03318856564032
77.4754121713399,77.3710386453944,85.00544426947437,77.39830304271126
78.16812196840092,76.52431543209799,77.92573345185228,83.7973089560719
79.2429155834349,78.59660850405174,94.10675919912191,78.74641815009834
77.27842647097853,77.17524671948915,87.48409039640316,76.51039908863515
78.08903884466247,78.86716816711582,90.93413228354544,76.13179597517286
80.82975707803323,81.3674384433496,90.56853138020928,79.24759895857672
77.74317687763617,85.49761946594897,77.65683137712924,77.83804203438257
88.55934055935835,76.8274134020734,78.19217409134457,78.59264089005387
75.73452579345427,75.44895003592663,82.93713481015301,75.77389867029913
83.91142590722143,76.65162811080063,76.90462140619945,77.84879137539691
78.93756324699307,78.33442002122143,81.85748345115726,92.35511611421862
79.07972399960065,79.46334090499408,79.51120683795708,88.58687082311806
77.32763692608306,79.25471154835155,83.52950238825485,77.17501113367689
74.93186754333308,75.65019367056192,86.02078562682287,75.84740820028898
77.20460921284723,86.97144446407871,78.09055879631688,78.3069172178918
88.24343183015537,91.97442321437396,83.99461431855359,82.68567496747875
77.94000144100237,92.64961200410266,78.69902786621729,77.43826854398486
78.6694655900849,91.29225971571422,77.0374191422707,77.11151575630612
76.59626478775198,82.17569385513015,74.43030816197478,78.36242054375998
78.09872271608005,85.008928711119,76.50887317574998,77.26113245030538
76.93630478676354,89.14549024012662,77.51365594307794,76.50175148385563
78.16476293242928,84.38756098448718,77.24990984246077,77.27390106736041
76.80590705466928,78.03414567377581,78.06994044364244,86.12849496213457
83.94430582524441,77.76918151253085,79.51343071498717,77.24765295524462
79.18881299388713,74.78360821522888,75.25020958844952,74.45655958703543
77.13809948381653,77.10577636479913,77.16595773547925,76.54891586455429
