[102.78528869 102.18311641 114.91914857 104.87795468],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[120.67561916 106.11214269 105.00839381 101.79702197],[116.62674894 120.18685683 115.59468709 111.26187922],[106.11203908 113.43028721 117.03511695 116.75756579],[ 0.          0.         18.92184364  0.        ]
[113.92391454 121.17044824 113.79953064 105.49163992],[118.84811578 118.74581416 109.8260787  105.44298493],[ 96.58843995 113.10649314 115.34863856 113.03936095],[106.91316179 102.80325865  74.86357215  66.98557228]
[110.61623343 121.31926753 116.51241191 105.48873854],[114.60764394 114.6989431  100.8734975   92.8519747 ],[101.18449344 103.67830652 108.71583395 100.76928552],[106.17163912 107.75697209  84.13463589  41.46446039]
[110.1265052  109.8673896  118.17140423 105.23086083],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[116.68890971 106.28641279 102.72609528  97.65711802],[111.42256792 121.41590012 117.3125049  111.76809264],[102.57121569 115.34187667 104.67704418 102.78814296],[11.26007008 20.5642983  27.18930372  9.78024226]
[116.49887176 117.25836187 107.70655167  96.75433727],[108.11428397 116.55975001 109.41774504 105.29725837],[ 94.97256031 112.08134795 103.87064984  99.77641327],[83.87084379 79.30072631 58.91955775 17.11689375]
[107.07416591 114.52889644 111.56561588  96.93038416],[ 95.53378932 113.4732159   97.83642742  92.6891341 ],[54.14969767 73.94419583 69.91478544 66.61246277],[28.40752963 21.54231604  0.         -0.93920964]
[103.47444425 102.6047872  113.55495378  97.58148657],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[113.67696256 106.29177265 119.85318074 111.73416769],[0. 0. 0. 0.],[0. 0. 0. 0.]
[112.09039141 115.70513823 108.69742427  96.85653702],[ 99.04636821  99.32097378 111.34263479 105.95324626],[0. 0. 0. 0.],[0. 0. 0. 0.]
[ 87.81573893 108.44281655 114.31466148  97.25386203],[61.9435215  73.33279509 90.14506953 83.62471767],[0. 0. 0. 0.],[0. 0. 0. 0.]
[47.22759032 59.32020326 84.15597735 69.76796119],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[109.66318608 105.45817803 118.62533957 118.28353744],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[105.70778836 108.06676315 120.41928885 115.84071181],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[100.52259352 101.94158958 114.2447728  104.6588546 ],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[115.96525772 116.32599556 114.81019482 111.45497493],[107.83945943 105.02633528 116.94638015 117.23888086],[0. 0. 0. 0.]
[103.67671228 114.99388874 112.44090698 105.40348037],[114.57565274 113.35972069 106.2088058  105.54557879],[ 95.48128063 101.86310068 115.83588757 113.44510796],[0. 0. 0. 0.]
[100.07531167 114.19414668 114.05451973 105.42346518],[110.31459894 111.59995763  96.19032244  93.16740346],[43.31295456 37.27007463 95.00584584 82.2363392 ],[0. 0. 0. 0.]
[ 98.7446611  100.32667809 114.4962081  105.50961542],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[104.96678985 116.69301096 116.98895023 111.65161469],[108.40931211 108.15140618 105.92943082 102.56845824],[0. 0. 0. 0.]
[112.08564233 112.97497428 108.68297201  97.05755965],[ 95.84635548 105.24665503 108.99353574 106.0629669 ],[45.57797191 74.38490042 97.55427298 86.1249229 ],[0. 0. 0. 0.]
[78.86619885 91.07408618 96.19177679 97.52988186],[43.39126602 83.57833666 69.37010297 63.89179502],[ 6.53046826  5.51399702 31.36099926 15.05850636],[0. 0. 0. 0.]
[50.36259787 56.33485246 76.34717908 58.37838366],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[101.24023801 102.36685588 116.91511499 111.3259623 ],[0. 0. 0. 0.],[0. 0. 0. 0.]
[106.19888358 106.83334405 107.05845013  97.58865683],[17.04874428 42.92450233 66.32040739 71.31070736],[0. 0. 0. 0.],[0. 0. 0. 0.]
[ 9.60658632 50.65742499 48.1261647  57.79972613],[1.14538019 0.         0.         9.32411568],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-1.1         4.69611228 32.37138823 39.95524052],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 0.         12.59110811 22.0621884   0.        ]
[111.90791217 116.34688897 115.72096474 115.52749875],[0. 0. 0. 0.],[33.10432154 30.59495602 39.74687284 47.57203764],[116.54590038 124.04647803 119.01181004 119.26087836]
[104.35069753 113.84102765 115.92797023 115.4545091 ],[ 0.         21.1066845   9.84731223  9.78622761],[116.27250453 109.12837475 103.83405864 101.50472858],[117.62594243 118.43997748 113.78516223 112.22891719]
[ 98.68807589 106.06389743 116.87875598 115.89831874],[0. 0. 0. 0.],[0. 0. 0. 0.],[113.01348573 118.2875465  116.06561611 112.14095477]
[22.31760338 44.80017498  0.         31.73258809],[109.78144207 119.17681    118.78007779 118.0161429 ],[30.46958152  0.         31.62369269 22.16187333],[112.69655127 119.10894526 118.36182082 116.93219217]
[113.15950557 118.029026   116.0564142  115.82741098],[109.54444522 115.74649582 115.01126081 113.7810934 ],[89.84413045 97.6042158  85.18474923 84.56781398],[117.50399382 124.08029657 118.35946901 116.79489239]
[110.36208644 116.92684933 116.31333095 115.1053125 ],[115.37512848 114.26910843 100.03354647  97.86930454],[109.63497151  99.16326201  87.40898951  80.41274507],[118.84030351 121.15679978 117.73016376 110.59126332]
[110.16515945 110.38418722 116.49587516 115.73796694],[0. 0. 0. 0.],[0. 0. 0. 0.],[110.41685395 117.31376796 116.21469445 110.77093512]
[52.09284862 61.78273897 41.96192553 86.33354222],[107.30841295 115.24588514 119.0751633  117.41970548],[81.43559963 63.72734229 80.89450757 62.08676489],[110.88951297 113.66147906 107.82155658 104.94847456]
[115.73969808 116.63165551 109.11035631 105.54526867],[101.36197556 112.3534036  115.27891291 113.85023584],[100.5721161   91.9360191   86.85058276  82.06938124],[116.27288157 121.20202259 114.99631052 105.36974607]
[107.18508246 115.20915997 110.38909928 105.77708291],[ 93.21067516 111.70393421 104.6635405   98.5671533 ],[90.99175868 85.05030252 34.98448322 13.43169763],[113.62233753 116.68531883 110.7760697   96.61320647]
[107.69457159  91.55425027 112.70063192 106.01153182],[0. 0. 0. 0.],[0. 0. 0. 0.],[108.67391403 114.17381266 110.34040641  96.60713548]
[0. 0. 0. 0.],[106.0848157  109.09482086 121.82294846 117.17004755],[0. 0. 0. 0.],[0. 0. 0. 0.]
[113.52855016 114.81236302 106.89739131 105.58487578],[ 95.67134406 100.54464816 116.06973926 114.35771857],[0. 0. 0. 0.],[106.58401407 115.15992996 114.38403635 105.48306405]
[ 88.36254885 110.09716902 110.05589811 106.11976642],[ 54.65270225  83.35333961 100.7335517   89.89309518],[0. 0. 0. 0.],[110.03916623 111.32649115 107.91403506  96.89165753]
[56.26844876 18.24917219 79.01523838 59.40381518],[0. 0. 0. 0.],[0. 0. 0. 0.],[102.60598088 107.23395868 107.26575664  97.20756549]
[0. 0. 0. 0.],[75.36123655 48.74627122 32.04742105 54.49097104],[114.36215069 124.69308422 119.70007047 119.66933245],[110.45433784 116.17160924 115.34946327 115.77261907]
[111.388642   116.01628168 113.95241814 113.55468269],[75.43316145 82.6240839  87.78478617 79.81645497],[116.95126733 119.40545333 118.88727376 116.64946259],[111.27436972 118.27380222 117.10230563 116.61452392]
[ 98.96244412 113.73656763 114.80892926 113.81787996],[80.93715151 96.44930801 83.65663952 67.67470042],[116.12673671 121.42829716 111.81248672 104.96572033],[119.38673301 118.1743323  110.63869275 103.31847358]
[ 91.02223399 100.84344872 115.65566616 114.46698238],[0. 0. 0. 0.],[104.19457742 114.83539596 114.34467487 105.34021014],[112.55699942 113.75678195 104.49924133 102.81279203]
[91.41757431 94.08800972 94.5830364  66.2315287 ],[116.10057937 123.1858582  119.13070673 116.34430331],[115.06700655 118.81727362 116.89944574 117.86755958],[109.46189556 115.07907017 114.50849243 113.9467026 ]
[114.22590741 117.6513955  114.4996764  114.59812606],[113.9009074  116.74118084 115.35069408 114.27811358],[113.28984797 116.37125802 115.26060368 113.25333354],[111.51502337 116.49805203 115.6453953  110.49907791]
[101.18876509 117.11331175 114.44151013 113.71097616],[116.36590949 115.81508754 103.41866728  93.80041597],[115.97419905 110.39382565 107.18441623 100.25447764],[118.28790716 117.46459352 112.76946275 100.94170879]
[58.00216478 79.28692167 90.15498459 92.06403583],[0. 0. 0. 0.],[0. 0. 0. 0.],[109.46618766 107.99677609 107.06980292  92.3801622 ]
[114.38622    111.18097096 106.58120182  99.52740969],[112.21337722 123.18967949 179.99839047 116.16745574],[113.39191927 118.49912713 104.04343754 101.30298205],[118.72676763 107.36225178 105.04660908 101.67011181]
[118.96324339 117.59730539 113.54426275 101.84743315],[101.227562   117.24428977 115.63367823 113.71985168],[117.18567038 115.32743667 102.55937457  94.49133495],[116.79439577 111.25727319 108.42676833  99.34789225]
[ 0.38098119  0.         26.2221298  19.15795291],[0.         0.68863738 0.         0.        ],[37.53178984 43.1584793  26.5842575   4.36940206],[64.67291432 83.80337512 34.95381417 19.87006906]
[ 0.22057453  0.61950427 18.32842463 18.83561562],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 0.         19.82664907  0.          5.29158249]
[0. 0. 0. 0.],[113.11132441 112.91940229 125.62021756 116.10996389],[0. 0. 0. 0.],[0. 0. 0. 0.]
[107.88665085 108.57332443 105.44824095  93.47570546],[61.0967527  77.00458314 71.30589741 86.16470846],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-0.70718427 10.93549574  9.6099563  10.49839483],[2.97786109 4.87407119 0.         0.        ],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-2.47       -2.55617558 10.21208783 19.1493003 ],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[22.04384262 18.69227943 10.17866324 22.5923568 ],[115.97939134 112.8920821  111.93282617 111.09474175],[115.28618812 118.20605392 180.         119.05739294],[111.75834148 117.02181788 102.99043261 102.2724405 ]
[111.48345454 108.54429679 103.00980981  98.64730058],[113.80705023 113.58247566 108.26732513 100.27967036],[113.66089975 124.28268741 124.96423919 117.22707798],[114.27199944 118.37759088 102.32254501 101.12484524]
[ 94.58272388 104.96416628 104.61845899 100.60978679],[111.46831648 104.48663973  93.06156861  48.76748432],[111.08724318 120.37875413 117.63652159 104.94242083],[114.42778548 117.14557745  99.64551602  92.68589998]
[44.21048807 47.96977661 84.09233929 65.97412984],[0. 0. 0. 0.],[100.23447819 113.43751282 114.94261558 105.01303208],[111.03033927 112.74034352  94.93040201  93.00189124]
[107.87006882  94.88137904  97.6254952   83.60792146],[116.88245404 122.6773913  118.8290546  110.91324452],[108.95227274 116.63420977 118.9956462  118.9352445 ],[115.16019131 114.85182036 102.25669099  99.23307024]
[114.91203749 110.6518501  107.87932553 101.93456069],[117.40227138 116.31547316 113.70060228 101.17294825],[ 96.50926384 116.47823102 115.2129815  113.26912695],[116.55716191 114.84019353  99.89459617  85.55361875]
[5.15378503 0.         0.95827447 0.        ],[75.9041155  58.96304598 52.76070884 36.31146756],[0. 0. 0. 0.],[82.02270818 80.64893251 33.8315827  17.33340717]
[ 5.63499802  0.         20.58520363 10.20872125],[0. 0. 0. 0.],[0. 0. 0. 0.],[0.         0.         4.20797935 2.90878895]
[53.74888646 53.0655769  69.57222273 19.57974445],[112.19315035 121.75576644 123.06667394 111.24637678],[113.15831549 117.38562962 107.68950795 101.42186991],[121.96812654 107.59570543  93.88383213  85.78831569]
[62.71226384 31.88849974 56.66350829 20.1543958 ],[ 0.          0.03039473 18.00845914 10.2451826 ],[ 0.         10.02028953 24.00818444  0.        ],[39.06848759 47.68246909 20.96109988  9.54410199]
[-1.3        20.04423581 13.23117403  4.73148907],[ 0.         10.89527256  0.          6.25525081],[0. 0. 0. 0.],[0.         0.         5.77124612 0.        ]
[-1.3         0.         27.46358117  9.3386634 ],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[111.43092678 113.03277337 125.44038371 111.04761453],[0. 0. 0. 0.],[0. 0. 0. 0.]
[18.5312679  17.77098478  5.5626283   0.        ],[ 0.40106146 -0.4        19.22625644  6.58684142],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-2.2         0.         11.82634958  0.36031133],[ 0.         -0.06491249  0.          0.        ],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-4.05042816 -2.2        19.21174962  4.73148907],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[113.99596967 111.5694221  124.77483827 119.0657609 ],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[113.64664642 112.71122822 125.97581099 117.16543904],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[111.1369027  108.91573094 119.71451203 104.93346693],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[ 98.85288282 101.59992003 114.95270577 105.45367365],[0. 0. 0. 0.]
[0. 0. 0. 0.],[112.52115978 119.09756129 118.83212958 111.12907691],[110.91391719 108.45664359 118.27419823 118.38086493],[0. 0. 0. 0.]
[0. 0. 0. 0.],[111.24509327 109.55453321 105.65902633  98.92884185],[57.41881053 64.37058738 98.01951704 82.87794843],[0. 0. 0. 0.]
[0. 0. 0. 0.],[50.54230902 18.8678634   1.43968711  5.59316803],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[103.8144415  116.92316362 120.27425443 111.13030179],[116.76457245 108.98128146 106.33578053 101.5597028 ],[0. 0. 0. 0.]
[0. 0. 0. 0.],[ 0.          0.          0.         10.00899473],[-0.4         0.          9.86099851  0.        ],[0. 0. 0. 0.]
[0. 0. 0. 0.],[ 0.         10.06038187  0.          0.        ],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[103.24975284 103.28341224 120.02085328 110.96906405],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[-1.58251013  0.          0.          0.        ],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0.         0.         5.95653471 0.        ],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[0. 0. 0. 0.],[40.70933162 66.03943394 21.36982393 26.04986797],[ 78.03281961  94.45138668  64.2613081  102.21452707]
[110.2695189  115.78600348 103.66198345 102.2997272 ],[11.95737108 19.92782936 17.99354059 10.24727384],[116.71246797 112.85498893 111.95122826 111.3244238 ],[115.73868729 119.89176585 180.         119.31270585]
[104.7656761  114.55007492 107.59965769 102.67627617],[ 0.          3.9419543   9.77679887 24.58149575],[117.89938917 107.41851604 100.8916267   97.72092185],[112.72260024 120.97635824 120.24101868 112.40224779]
[106.74830013 108.48488578 104.48704295 102.47721633],[0. 0. 0. 0.],[0. 0. 0. 0.],[104.31349682 118.12177161 116.0777321  112.31790016]
[91.64620728 81.06140451 76.59521524 73.04289528],[107.65723816 110.49666221 109.07674948 104.50003748],[71.13262245 93.17250388 73.53215628 69.78710052],[106.12647785 116.61361307 117.99885962 116.52718523]
[115.07965222 117.30200411 105.94275341 101.62840747],[116.97665595 110.57407793 104.75369558 101.31075057],[115.61124498 109.68681502 106.12321387  99.7999621 ],[111.22907725 125.07528866 124.47975779 117.08603864]
[112.67358163 116.61537507 105.47023313 101.35707474],[125.01120272 108.51914191  90.64775158  85.62572791],[74.26415014 72.19588223 59.94017764 40.68517094],[109.27767775 121.16453177 123.24040679 110.27910437]
[117.49356882 111.15806813 105.80028392 101.90123627],[0. 0. 0. 0.],[0. 0. 0. 0.],[102.72376335 116.71505601 118.76204681 110.61135773]
[73.38534298 81.48253661 51.42285155 55.1038059 ],[103.8891779  113.80145591 112.38483338 104.59461851],[74.37375741 70.828001   64.05008281 71.88306618],[109.24309022 112.77017903 111.89250796 105.08022879]
[115.33949195 117.86394686  99.10013312  93.60842867],[ 98.58612326 104.99094051 110.47195658 101.51759402],[105.64751882 105.14199951  92.56186995  60.48509114],[112.20407998 124.51458574 120.36418019 105.25451302]
[ 98.5253808  114.23282993 100.73801516  93.2653442 ],[41.73248684 81.25995559 68.11175423 58.4318298 ],[20.00623683 23.04585889  9.07475582  2.89225704],[107.11061173 118.10128006 111.79531225  96.89438077]
[57.27606448 63.49079548 91.99231237 86.17247952],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 85.81764635 106.85973867 114.8198302   97.41672183]
[0. 0. 0. 0.],[105.87426875 102.46673993 116.38573207 105.12850114],[0. 0. 0. 0.],[0. 0. 0. 0.]
[115.01538651 115.50336376  97.7730132   93.9081459 ],[48.4701434  52.47741903 76.03357312 66.10170268],[0. 0. 0. 0.],[101.48813889 115.07563818 114.48519925 105.37337594]
[33.21313552 90.13472697 75.69533076 69.12924304],[ 0.          0.48639261 17.31223694 12.82474466],[0. 0. 0. 0.],[ 75.60550434 101.29961457 108.73904919  95.21117128]
[ 2.4768161   2.80282126 25.56622315 30.79318666],[0. 0. 0. 0.],[0. 0. 0. 0.],[ 9.43420435 11.15088698 54.67001931 27.78416798]
[0. 0. 0. 0.],[122.65821598 105.28457222 103.12834098 101.73590495],[119.73576603 118.56995119 115.07734005 112.07981593],[106.32687181 110.74764859 117.10346127 115.75625547]
[120.41154344 114.28691896 104.83860248  99.48236524],[106.10438385  97.03470651  99.40716263  92.22709244],[122.70713364 123.13312969 118.11979488 110.91236403],[110.24078061 118.19253614 117.25516971 115.91279154]
[ 94.96991967 111.51821974 106.31086971  99.34491226],[90.54784903 86.53629934 38.66975906 18.48215175],[117.37074767 119.46148346 112.85004023  96.38028033],[108.24453716 114.19830307 107.06271805 103.68235003]
[61.0483555  81.41384366 96.80696992 93.55743785],[0. 0. 0. 0.],[107.72937506 111.67909654 108.31977976  96.57258513],[ 94.00246161 106.0135236  109.97280569 106.2769657 ]
[ 97.26707395 105.30755886  80.30061322  62.08608361],[118.13122594 120.33288012 115.76704179 105.42036482],[116.85041205 116.89841751 108.70867275 104.46558293],[ 98.36430476 113.84607194 114.92587764 113.79616904]
[116.21346139 115.53448871  98.99262857  90.42198715],[116.71269828 112.48909309 109.86363576  98.78482884],[118.09323374 117.61171506 112.75628078 101.14392623],[101.90018326 116.08709776 114.73707443 111.11723713]
[ 0.         39.49629647 14.07741684  3.28392707],[63.07120127 33.57011291 11.06050482 13.5508966 ],[72.92087932 52.50522207 60.90025664 26.93406295],[ 0.          0.         12.00686453  0.        ]
[ 7.17098584  0.         18.98180274 18.30000077],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[109.05443912  95.64400934  91.42869695  64.54818442],[111.07690262 121.29604273 117.64496901 105.49277134],[115.89398339 117.55827782  96.76514174  93.16993928],[102.28965939 105.35342628 109.29842371 102.48371299]
[67.87826245 68.53829583 53.20559265 19.32599469],[ 0.         11.29116422 27.36198793  1.28921941],[70.57101188 56.91308164 53.75804218 30.46731811],[10.378429  0.        0.        0.      ]
[0.         0.         0.         2.40975105],[ 0.          0.         -0.56737408  0.        ],[0. 0. 0. 0.],[-1.25732649  0.          0.          0.        ]
[-0.4        -0.29557622 21.56216845  5.13577114],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0. 0. 0. 0.],[112.19275045 109.55994754 119.93984617 105.36943273],[0. 0. 0. 0.],[0. 0. 0. 0.]
[10.81684195 12.93863845 12.75981552 21.2326318 ],[-0.74241413  7.75688621  0.          9.8280313 ],[0. 0. 0. 0.],[0. 0. 0. 0.]
[-0.41547718  0.          0.          5.5621997 ],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[0.         0.         0.         6.11533242],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
[21.53046195 10.13924024 17.65497153  0.        ],[119.04206613 107.1408724  101.12966354  97.30180715],[112.58132203 120.05578961 119.35440002 112.2215682 ],[ 92.17280429 115.07333062 105.7392953  102.41743885]
[119.71205651 107.3551995   95.03329696  86.12038472],[92.60833389 70.50169809 59.19371536 51.80061793],[110.28285441 118.62083156 121.88811583 110.80811232],[108.46374134 118.06159419 106.27728798 100.82478212]
[56.61326324 72.54744664 69.46789535 57.13303026],[20.23169139 18.51258194  4.66081631 10.7869081 ],[104.36401221 120.14415921 111.1066747   96.68749332],[ 88.68185681 107.22340631  98.97166963  93.60966837]
[ 0.81569106  6.27593726 20.31278534 34.99978536],[0. 0. 0. 0.],[ 82.18348999 105.15183701 108.44359766  95.84986576],[31.82629564 58.15399267 81.06056724 66.03772678]
[78.40525649 72.89090919 58.56599673 24.51493462],[117.97216924 116.40510128 113.15349797  96.32454572],[109.42908355 114.45127464 109.28965491 104.92832676],[ 92.73091003 111.97531911 104.3183929   99.61516457]
[49.44768965 19.72505887  6.86852722 14.46848128],[31.75965792 38.31158854 75.00705587 45.53729011],[-0.4         0.          0.         25.96030428],[ 0.         15.59116186  0.          0.        ]
[-0.27771182  9.8494451   0.81126335  2.90488343],[0.         6.42829271 0.         0.        ],[ 0.         17.47091073  0.          0.        ],[ 0.        10.7277088  0.         0.       ]
[ 2.36938113 -2.03888874  5.62867827  7.84597637],[0. 0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
